ParticipantNumber,TryNumber,Workload,simulationDateTime,Counter,CursorX,CursorY,CursorState,LeftEyeX,LeftEyeY,LeftEyeZ,LeftEyePupilDiamet,LeftEyePupilValid,RightEyeX,RightEyeY,RightEyeZ,RightEyePupilDiame,RightEyePupilValid,FixedPogX,FixedPogY,FixedPogStart,FixedPogDuration,FixedPogId,FixedPogValid,LeftPogX,LeftPogY,LeftPogValid,RightPogX,RightPogY,RightPogValid,BestPogX,BestPogY,BestPogValid,LeftPupilX,LeftPupilY,LeftPupilDiameter,LeftPupilScale,LeftPupilValid,RightPupilX,RightPupilY,RightPupilDiameter,RightPupilScale,RightPupilValid,MarkerX,MarkerY,MarkerScale,MarkerValid,SystemTime,Time,TimeTick,UserData
114,T,Training,D20200305T0747,220279,1019.1104,853.6176,0,-70.2976,-29.4048,0.68066,4.56,1,97.7408,-33.7104,0.71917,4.24,1,1983.6928,938.3472,1534.468,0.22083,5112,1,1969.5872,965.6784,1,2011.2896,919.8864,1,1990.4512,942.7824,1,1019.1104,853.6176,19.83477,0.97675,1,1644.3136,865.4112,19.52362,0.99312,1,0.51569,0.51788,0.20656,1,7:47:41,1534.688,2.35E+12,
114,T,Training,D20200305T0747,220280,1019.7248,853.6752,0,-70.2976,-29.4048,0.68066,4.56,1,97.7408,-33.7104,0.71917,4.27,1,1984.3072,937.6992,1534.468,0.22754,5112,1,2055.5008,929.3184,1,1955.328,902.1312,1,2005.4272,915.7248,1,1019.7248,853.6752,20.42795,0.97638,1,1645.1072,865.3536,19.31924,0.99275,1,0.51569,0.51788,0.20656,1,7:47:41,1534.695,2.35E+12,
114,T,Training,D20200305T0747,220281,1020.8256,853.3296,0,-74.0352,-31.1616,0.72495,4.62,1,91.8784,-31.4208,0.67034,4.29,1,1984.9984,936.8928,1534.468,0.23438,5112,1,2063.104,915.3648,1,1955.328,902.1312,1,2009.216,908.7552,1,1020.8256,853.3296,19.50909,0.99275,1,1645.7984,865.1088,19.51342,0.99275,1,0.51678,0.51788,0.20772,1,7:47:41,1534.702,2.35E+12,
114,T,Training,D20200305T0747,220282,1022.0544,853.0704,0,-74.0352,-31.1616,0.72495,4.56,1,91.8784,-31.4208,0.67034,4.25,1,1984.384,936,1534.468,0.24182,5112,1,1975.8848,907.7616,1,1948.5696,899.712,1,1962.2144,903.7296,1,1022.0544,853.0704,19.77442,1.00949,1,1647.104,865.224,19.52463,0.99312,1,0.51737,0.5178,0.20687,1,7:47:41,1534.709,2.35E+12,
114,T,Training,D20200305T0747,220283,1022.592,853.0416,0,-74.0352,-31.1616,0.72495,4.53,1,91.8784,-31.4208,0.67034,4.32,1,1984.9984,935.496,1534.468,0.2478,5112,1,1993.0112,908.1648,1,2023.3216,925.6752,1,2008.1664,916.92,1,1022.592,853.0416,20.17918,1.00986,1,1647.8976,865.1664,19.37577,0.99349,1,0.51737,0.5178,0.20687,1,7:47:41,1534.715,2.35E+12,
114,T,Training,D20200305T0747,220284,1023.616,852.696,0,-70.8608,-30.2256,0.70304,4.6,1,99.8912,-33.8832,0.72279,4.29,1,1985.6384,935.0208,1534.468,0.25513,5112,1,1989.6576,915.3936,1,2029.5936,918.5328,1,2009.6256,916.9632,1,1023.616,852.696,19.84787,1.0013,1,1648.64,865.2384,19.24474,1.0013,1,0.51834,0.5177,0.20757,1,7:47:41,1534.723,2.35E+12,
114,T,Training,D20200305T0747,220285,1025.2544,852.696,0,-70.8608,-30.2256,0.70304,4.58,1,99.8912,-33.8832,0.72279,4.28,1,1986.048,934.5024,1534.468,0.26099,5112,1,1980.1088,898.1856,1,2023.5008,929.9088,1,2001.8176,914.04,1,1025.2544,852.696,19.78174,0.99237,1,1650.2016,865.4688,19.60321,1.00874,1,0.51834,0.5177,0.20757,1,7:47:41,1534.729,2.35E+12,
114,T,Training,D20200305T0747,220286,1026.1504,852.7104,0,-70.8608,-30.2256,0.70304,4.53,1,99.8912,-33.8832,0.72279,4.32,1,1986.6112,934.6752,1534.468,0.26807,5112,1,2020.736,949.6944,1,1998.6688,933.9984,1,2009.7024,941.8464,1,1026.1504,852.7104,19.96051,0.99981,1,1651.7376,865.6272,19.23788,1.01618,1,0.51902,0.51769,0.20702,1,7:47:41,1534.736,2.35E+12,
114,T,Training,D20200305T0747,220287,1027.2,852.5664,0,-68.6848,-29.5344,0.69069,4.53,1,101.6064,-34.0848,0.72708,4.32,1,1987.1744,934.848,1534.468,0.27441,5112,1,2020.5824,949.9968,1,1998.3872,934.3296,1,2009.4976,942.1632,1,1027.2,852.5664,19.84337,0.99944,1,1652.3008,865.3248,19.28487,1.01581,1,0.52042,0.5176,0.2062,1,7:47:41,1534.742,2.35E+12,
114,T,Training,D20200305T0747,220288,1029.4016,852.2352,0,-68.6848,-29.5344,0.69069,4.51,1,101.6064,-34.0848,0.72708,4.26,1,1988.8896,934.128,1534.468,0.28137,5112,1,2049.9456,902.4048,1,2073.216,904.3632,1,2061.5936,903.384,1,1029.4016,852.2352,19.78456,1.008,1,1654.3488,865.3104,19.43319,1.008,1,0.52042,0.5176,0.2062,1,7:47:41,1534.749,2.35E+12,
114,T,Training,D20200305T0747,220289,1030.1696,851.9472,0,-68.6848,-29.5344,0.69069,4.5,1,101.6064,-34.0848,0.72708,4.26,1,1991.5776,934.488,1534.468,0.28882,5112,1,2103.1936,956.3472,1,2110.72,944.5536,1,2106.9568,950.4432,1,1030.1696,851.9472,19.77854,1.00019,1,1654.656,865.4112,19.43251,1.00019,1,0.52042,0.5176,0.2062,1,7:47:41,1534.756,2.35E+12,
114,T,Training,D20200305T0747,220290,1030.528,851.9472,0,-69.9904,-30.24,0.71069,4.51,1,98.7648,-32.904,0.70194,4.24,1,1994.0608,934.9344,1534.468,0.29468,5112,1,2103.1936,956.3472,1,2103.04,952.344,1,2103.1168,954.3456,1,1030.528,851.9472,19.41013,1.00019,1,1655.3984,865.5696,19.33253,0.99146,1,0.52162,0.51745,0.20687,1,7:47:41,1534.762,2.35E+12,
114,T,Training,D20200305T0747,220291,1031.5776,852.0336,0,-69.9904,-30.24,0.71069,4.54,1,98.7648,-32.904,0.70194,4.28,1,1996.032,934.8336,1534.468,0.30115,5112,1,2114.2784,921.6,1,2055.68,939.096,1,2084.992,930.3552,1,1031.5776,852.0336,19.73482,0.99927,1,1656.3712,865.3968,19.27748,0.99054,1,0.52162,0.51745,0.20687,1,7:47:41,1534.769,2.35E+12,
114,T,Training,D20200305T0747,220292,1032.32,851.8608,0,-69.9904,-30.24,0.71069,4.54,1,98.7648,-32.904,0.70194,4.25,1,1998.3872,934.632,1534.468,0.30786,5112,1,2100.7872,939.1104,1,2112.6656,911.7504,1,2106.7264,925.4304,1,1032.32,851.8608,19.35516,0.99835,1,1656.832,865.5408,19.31468,0.98962,1,0.52237,0.51741,0.20719,1,7:47:41,1534.776,2.35E+12,
114,T,Training,D20200305T0747,220293,1032.576,851.8176,0,-67.4048,-29.3472,0.68982,4.54,1,102.272,-33.9984,0.72382,4.27,1,2000.7168,934.3728,1534.468,0.31482,5112,1,2100.3264,939.8592,1,2119.5776,904.4208,1,2109.952,922.1328,1,1032.576,851.8176,19.47903,0.99743,1,1657.3184,865.6272,19.1172,0.99743,1,0.52237,0.51741,0.20719,1,7:47:41,1534.782,2.35E+12,
114,T,Training,D20200305T0747,220294,1033.4464,851.616,0,-67.4048,-29.3472,0.68982,4.56,1,102.272,-33.9984,0.72382,4.27,1,2005.376,935.3808,1534.468,0.32141,5112,1,2094.7712,916.2144,1,2045.952,938.4768,1,2070.3744,927.3456,1,1033.4464,851.616,19.5508,0.99743,1,1658.0096,865.7424,19.23596,1.00616,1,0.52292,0.51736,0.20717,1,7:47:41,1534.789,2.35E+12,
114,T,Training,D20200305T0747,220295,1033.7792,851.5584,0,-67.4048,-29.3472,0.68982,4.5,1,102.272,-33.9984,0.72382,4.28,1,2008.0128,934.272,1534.468,0.32813,5112,1,2065.7664,902.808,1,2101.3248,867.384,1,2083.5328,885.096,1,1033.7792,851.5584,19.23777,1.00616,1,1658.2912,866.0448,19.20507,1.01489,1,0.52333,0.51743,0.20632,1,7:47:41,1534.796,2.35E+12,
114,T,Training,D20200305T0747,220296,1034.1376,851.616,0,-66.2528,-29.0304,0.68215,4.53,1,99.7632,-33.12,0.70329,4.22,1,2010.9568,932.616,1534.468,0.33557,5112,1,2066.176,902.016,1,2094.6688,874.8864,1,2080.4096,888.4512,1,1034.1376,851.616,19.23585,1.00708,1,1658.8032,866.16,19.19971,1.00708,1,0.52333,0.51743,0.20632,1,7:47:41,1534.803,2.35E+12,
114,T,Training,D20200305T0747,220297,1034.752,851.9472,0,-66.2528,-29.0304,0.68215,4.49,1,99.7632,-33.12,0.70329,4.25,1,2011.3664,931.2624,1534.468,0.34155,5112,1,2037.6576,970.6176,1,1997.6448,881.7696,1,2017.664,926.1936,1,1034.752,851.9472,19.50533,0.99927,1,1659.6992,866.3904,19.41478,0.99054,1,0.52377,0.51753,0.20752,1,7:47:41,1534.809,2.35E+12,
114,T,Training,D20200305T0747,220298,1035.0336,852.048,0,-66.2528,-29.0304,0.68215,4.5,1,99.7632,-33.12,0.70329,4.23,1,2013.9264,929.8944,1534.468,0.34839,5112,1,2087.0144,956.4192,1,1989.7088,887.976,1,2038.3744,922.2048,1,1035.0336,852.048,20.05343,0.98273,1,1659.8784,866.4912,19.58871,0.974,1,0.52377,0.51753,0.20752,1,7:47:41,1534.816,2.35E+12,
114,T,Training,D20200305T0747,220299,1035.5712,851.8896,0,-67.456,-29.808,0.69864,4.49,1,94.9248,-31.4496,0.66642,4.21,1,2016.3072,928.7712,1534.468,0.35486,5112,1,2082.7136,963.576,1,1976.8832,903.8592,1,2029.7984,933.7104,1,1035.5712,851.8896,19.53055,0.974,1,1660.416,866.6208,19.08329,0.95763,1,0.52429,0.51766,0.20578,1,7:47:41,1534.823,2.35E+12,
114,T,Training,D20200305T0747,220300,1036.4416,851.76,0,-67.456,-29.808,0.69864,4.57,1,94.9248,-31.4496,0.66642,4.26,1,2017.9456,927.8208,1534.468,0.36157,5112,1,2090.4192,954.3888,1,2057.2672,926.784,1,2073.856,940.5792,1,1036.4416,851.76,19.57513,0.96544,1,1661.1072,866.6496,19.53346,0.9578,1,0.52458,0.51769,0.20747,1,7:47:41,1534.829,2.35E+12,
114,T,Training,D20200305T0747,220301,1036.8512,851.7024,0,-67.456,-29.808,0.69864,4.54,1,94.9248,-31.4496,0.66642,4.24,1,2019.7376,927.504,1534.468,0.36829,5112,1,2051.1744,914.5872,1,1956.4032,906.2352,1,2003.7888,910.4112,1,1036.8512,851.7024,19.55709,0.96561,1,1661.6704,866.4768,19.30141,0.95797,1,0.52458,0.51769,0.20747,1,7:47:41,1534.836,2.35E+12,
114,T,Training,D20200305T0747,220302,1037.44,851.5296,0,-67.6608,-30.0528,0.70637,4.56,1,99.9936,-33.0768,0.69914,4.25,1,2021.5552,927.1152,1534.468,0.375,5112,1,2051.2768,914.4288,1,1962.368,898.6896,1,2006.8096,906.5664,1,1037.44,851.5296,19.26654,0.96579,1,1662.2336,866.7936,19.64988,0.96579,1,0.5251,0.51764,0.20627,1,7:47:41,1534.843,2.35E+12,
114,T,Training,D20200305T0747,220303,1038.08,851.4576,0,-67.6608,-30.0528,0.70637,4.48,1,99.9936,-33.0768,0.69914,4.27,1,2024.1152,926.352,1534.468,0.38245,5112,1,2069.1712,924.8688,1,2070.5792,910.9296,1,2069.888,917.8992,1,1038.08,851.4576,19.67756,0.96579,1,1663.104,866.7504,19.03397,0.97342,1,0.52536,0.51762,0.20742,1,7:47:41,1534.85,2.35E+12,
114,T,Training,D20200305T0747,220304,1038.5664,851.2992,0,-67.6608,-30.0528,0.70637,4.51,1,99.9936,-33.0768,0.69914,4.26,1,2026.3168,923.8176,1534.468,0.38843,5112,1,2108.7232,900.1008,1,2033.4336,871.8336,1,2071.0912,885.9744,1,1038.5664,851.2992,19.32174,0.97342,1,1663.3856,866.5344,19.12745,0.98106,1,0.52536,0.51762,0.20742,1,7:47:41,1534.856,2.35E+12,
114,T,Training,D20200305T0747,220305,1038.9248,851.4432,0,-66.9184,-29.8368,0.70135,4.52,1,101.8112,-33.4944,0.70812,4.22,1,2028.3904,921.4272,1534.468,0.39514,5112,1,2112.6656,893.3328,1,2039.68,864.3168,1,2076.16,878.832,1,1038.9248,851.4432,19.58758,0.98106,1,1663.616,866.5776,19.11773,0.9887,1,0.52602,0.51761,0.20697,1,7:47:41,1534.863,2.35E+12,
114,T,Training,D20200305T0747,220306,1039.6416,851.2272,0,-66.9184,-29.8368,0.70135,4.52,1,101.8112,-33.4944,0.70812,4.2,1,2029.7728,919.296,1534.468,0.40186,5112,1,2032.2816,868.9104,1,2082.0992,883.6992,1,2057.1904,876.2976,1,1039.6416,851.2272,19.71272,0.9887,1,1664.6144,866.5344,18.98601,0.9887,1,0.52602,0.51761,0.20697,1,7:47:41,1534.87,2.35E+12,
114,T,Training,D20200305T0747,220307,1040.0256,851.1696,0,-66.9184,-29.8368,0.70135,4.53,1,101.8112,-33.4944,0.70812,4.25,1,2032.128,918.9216,1534.468,0.40869,5112,1,2085.7088,949.7952,1,2103.7568,876.6288,1,2094.72,913.2048,1,1040.0256,851.1696,19.6453,0.9887,1,1664.9728,866.4912,18.86742,0.9887,1,0.52615,0.51759,0.20742,1,7:47:41,1534.876,2.35E+12,
114,T,Training,D20200305T0747,220308,1040.4608,851.04,0,-63.1552,-28.2672,0.66592,4.52,1,104.4992,-34.0848,0.7239,4.27,1,2034.3808,918.7344,1534.468,0.41528,5112,1,2081.8944,956.2032,1,2104.5504,875.736,1,2093.2096,915.9696,1,1040.4608,851.04,19.49029,0.98089,1,1665.4592,866.4912,19.07423,0.98962,1,0.52693,0.51751,0.2074,1,7:47:41,1534.883,2.35E+12,
114,T,Training,D20200305T0747,220309,1040.9984,850.8384,0,-63.1552,-28.2672,0.66592,4.55,1,104.4992,-34.0848,0.7239,4.26,1,2036.096,917.064,1534.468,0.42175,5112,1,2126.4128,950.0544,1,2003.0464,865.512,1,2064.7424,907.7904,1,1040.9984,850.8384,19.49862,0.98181,1,1665.6896,866.4624,19.25582,0.99054,1,0.52693,0.51751,0.2074,1,7:47:41,1534.889,2.35E+12,
114,T,Training,D20200305T0747,220310,1041.1008,850.9392,0,-63.1552,-28.2672,0.66592,4.49,1,104.4992,-34.0848,0.7239,4.26,1,2035.9168,916.8192,1534.468,0.42957,5112,1,2059.52,906.5808,1,1996.2368,878.0544,1,2027.8784,892.3104,1,1041.1008,850.9392,19.4672,0.98273,1,1666.0224,866.4624,19.3683,0.99146,1,0.52693,0.51751,0.2074,1,7:47:41,1534.897,2.35E+12,
114,T,Training,D20200305T0747,220311,1041.152,850.7952,0,-66.5344,-29.6784,0.70296,4.53,1,100.864,-32.8608,0.69784,4.24,1,2035.8912,916.3584,1534.468,0.4353,5112,1,2063.5648,898.9776,1,1996.2368,878.0544,1,2029.9008,888.5088,1,1041.152,850.7952,19.57741,0.99146,1,1666.048,866.4048,19.37312,0.99146,1,0.52693,0.51751,0.2074,1,7:47:41,1534.903,2.35E+12,
114,T,Training,D20200305T0747,220312,1041.4592,850.8096,0,-66.5344,-29.6784,0.70296,4.47,1,100.864,-32.8608,0.69784,4.18,1,2037.6576,916.0128,1534.468,0.44189,5112,1,2130.816,897.3216,1,2107.648,902.7216,1,2119.2448,900.0288,1,1041.4592,850.8096,19.57611,0.99927,1,1666.5856,866.4624,19.04598,0.99054,1,0.52743,0.51748,0.20594,1,7:47:41,1534.91,2.35E+12,
114,T,Training,D20200305T0747,220313,1041.5872,850.9536,0,-66.5344,-29.6784,0.70296,4.49,1,100.864,-32.8608,0.69784,4.23,1,2039.7312,915.4512,1534.468,0.44885,5112,1,2054.7328,909.8928,1,2094.3872,862.8912,1,2074.5472,886.392,1,1041.5872,850.9536,19.72841,0.99835,1,1666.688,866.5488,19.0486,0.98962,1,0.52768,0.51748,0.20735,1,7:47:41,1534.917,2.35E+12,
114,T,Training,D20200305T0747,220314,1041.7664,850.9392,0,-63.0016,-28.44,0.66989,4.48,1,97.7408,-31.9392,0.67529,4.22,1,2041.4976,915.2784,1534.468,0.45557,5112,1,2050.7648,917.3376,1,2080.1792,879.0624,1,2065.4848,898.2,1,1041.7664,850.9392,19.65755,0.98962,1,1666.9184,866.4912,18.89008,0.97325,1,0.52768,0.51748,0.20735,1,7:47:41,1534.923,2.35E+12,
114,T,Training,D20200305T0747,220315,1042.3296,851.1408,0,-63.0016,-28.44,0.66989,4.56,1,97.7408,-31.9392,0.67529,4.31,1,2043.2128,915.0768,1534.468,0.46216,5112,1,2055.7312,973.6272,1,2074.3424,913.6944,1,2065.0496,943.6608,1,1042.3296,851.1408,19.2486,0.96544,1,1667.2,866.6784,18.92884,0.9578,1,0.52771,0.51759,0.20743,1,7:47:41,1534.93,2.35E+12,
114,T,Training,D20200305T0747,220316,1042.3296,851.1408,0,-63.0016,-28.44,0.66989,4.56,1,97.7408,-31.9392,0.67529,4.25,1,2043.4432,916.0272,1534.468,0.46875,5112,1,2020.1728,897.5232,1,2060.8256,937.6416,1,2040.4992,917.5824,1,1042.3296,851.1408,19.2486,0.94999,1,1667.1232,866.6352,19.14182,0.94235,1,0.52775,0.51769,0.20745,1,7:47:41,1534.936,2.35E+12,
114,T,Training,D20200305T0747,220317,1042.3296,851.2272,0,-63.0016,-28.44,0.66989,4.59,1,101.9648,-33.2784,0.70362,4.28,1,2043.4944,917.3376,1534.468,0.47546,5112,1,2013.3376,911.5776,1,2053.9136,945.0864,1,2033.6384,928.3392,1,1042.3296,851.2272,19.23816,0.93454,1,1667.072,866.7216,19.17694,0.93454,1,0.52775,0.51769,0.20745,1,7:47:41,1534.943,2.35E+12,
114,T,Training,D20200305T0747,220318,1042.3296,851.184,0,-63.0016,-28.44,0.66989,4.57,1,101.9648,-33.2784,0.70362,4.22,1,2043.2384,918.9936,1534.468,0.4823,5112,1,2027.0336,1003.5216,1,2070.144,946.1664,1,2048.5888,974.8368,1,1042.3296,851.184,19.25919,0.93454,1,1667.0464,866.7504,19.29029,0.94217,1,0.52779,0.5177,0.20711,1,7:47:41,1534.95,2.35E+12,
114,T,Training,D20200305T0747,220319,1042.3296,851.1264,0,-63.0016,-28.44,0.66989,4.55,1,101.9648,-33.2784,0.70362,4.22,1,2044.0832,919.7856,1534.468,0.48901,5112,1,2042.0352,989.5824,1,2059.8016,946.3968,1,2050.9184,967.9824,1,1042.3296,851.1264,19.26396,0.94217,1,1667.1488,866.664,19.15193,0.94981,1,0.52779,0.5177,0.20711,1,7:47:41,1534.957,2.35E+12,
114,T,Training,D20200305T0747,220320,1042.6112,850.9536,0,-63.0016,-28.44,0.66989,4.59,1,104.7808,-34.1568,0.72198,4.18,1,2045.2096,920.2032,1534.468,0.49536,5112,1,2045.6192,983.3184,1,2074.112,931.0752,1,2059.8784,957.1968,1,1042.6112,850.9536,18.80576,0.94981,1,1667.1488,866.8368,19.27454,0.96618,1,0.52779,0.51773,0.20714,1,7:47:41,1534.963,2.35E+12,
114,T,Training,D20200305T0747,220321,1042.3296,851.1408,0,-63.0016,-28.44,0.66989,4.55,1,104.7808,-34.1568,0.72198,4.23,1,2047.1808,920.88,1534.468,0.50195,5112,1,2040.9344,992.3328,1,2104.448,957.6144,1,2072.6784,974.9664,1,1042.3296,851.1408,19.25385,0.96618,1,1667.3024,866.952,19.1658,0.97491,1,0.52783,0.5177,0.20706,1,7:47:41,1534.97,2.35E+12,
114,T,Training,D20200305T0747,220322,1042.304,851.1984,0,-63.0016,-28.44,0.66989,4.56,1,104.7808,-34.1568,0.72198,4.22,1,2048.2048,920.88,1534.468,0.50879,5112,1,2061.8496,914.7024,1,2110.592,987.8832,1,2086.2208,951.2928,1,1042.304,851.1984,19.24986,0.97491,1,1667.3024,867.024,19.49286,0.98364,1,0.52783,0.5177,0.20706,1,7:47:41,1534.976,2.35E+12,
114,T,Training,D20200305T0747,220323,1042.432,851.3424,0,-63.0016,-28.44,0.66989,4.48,1,104.7808,-34.2288,0.72198,4.18,1,2049.2544,920.88,1534.468,0.51538,5112,1,2065.9456,907.1136,1,2118.4,980.352,1,2092.1856,943.7328,1,1042.432,851.3424,19.32475,0.98364,1,1667.2,867.3264,19.39916,0.99237,1,0.52789,0.51789,0.20706,1,7:47:41,1534.983,2.35E+12,
114,T,Training,D20200305T0747,220324,1042.048,851.544,0,-63.0016,-28.44,0.66989,4.45,1,104.7808,-34.2288,0.72198,4.25,1,2050.2784,921.5856,1534.468,0.52283,5112,1,2066.4576,911.2464,1,2037.0688,966.4992,1,2051.7632,938.8656,1,1042.048,851.544,19.52689,0.99237,1,1667.1744,867.312,19.05749,0.99237,1,0.52789,0.518,0.20679,1,7:47:41,1534.99,2.35E+12,
114,T,Training,D20200305T0747,220325,1042.56,851.3568,0,-63.0016,-28.44,0.66989,4.49,1,104.7808,-34.2288,0.72198,4.19,1,2052.5824,921.4272,1534.468,0.52893,5112,1,2085.0176,901.1664,1,2123.392,924.3936,1,2104.2176,912.7872,1,1042.56,851.3568,19.30693,0.99237,1,1667.072,867.2544,19.32535,0.99237,1,0.52789,0.518,0.20679,1,7:47:41,1534.997,2.35E+12,
114,T,Training,D20200305T0747,220326,1042.6368,851.3136,0,-63.0016,-28.44,0.66989,4.52,1,104.7808,-34.2288,0.72198,4.23,1,2054.9632,921.1536,1534.468,0.53577,5112,1,2085.0176,901.1664,1,2123.392,924.3936,1,2104.2176,912.7872,1,1042.6368,851.3136,19.12063,0.99237,1,1667.3792,867.1104,19.12974,0.99237,1,0.5279,0.51803,0.20711,1,7:47:41,1535.003,2.35E+12,
114,T,Training,D20200305T0747,220327,1042.5088,851.2416,0,-63.0016,-28.44,0.66989,4.55,1,104.7808,-34.2288,0.72198,4.25,1,2057.1392,920.9232,1534.468,0.54224,5112,1,2080.512,893.0448,1,2111.0016,971.4096,1,2095.7696,932.2272,1,1042.5088,851.2416,19.19411,0.99237,1,1667.328,866.9952,19.128,0.99237,1,0.5279,0.51803,0.20711,1,7:47:41,1535.01,2.35E+12,
114,T,Training,D20200305T0747,220328,1042.688,851.3136,0,-63.0016,-28.44,0.66989,4.51,1,104.7808,-34.2288,0.72198,4.23,1,2058.2144,921.2688,1534.468,0.54871,5112,1,2088.4736,899.3376,1,2025.088,964.728,1,2056.7808,932.0256,1,1042.688,851.3136,19.12056,0.99237,1,1667.1232,867.1248,19.15246,0.99237,1,0.52793,0.51804,0.20652,1,7:47:41,1535.016,2.35E+12,
114,T,Training,D20200305T0747,220329,1042.2016,851.4432,0,-64.2048,-29.0448,0.68257,4.47,1,104.7808,-34.3152,0.72198,4.25,1,2059.2128,921.7584,1534.468,0.55591,5112,1,2088.4736,899.3376,1,2025.088,964.728,1,2056.7808,932.0256,1,1042.2016,851.4432,19.81779,0.99237,1,1667.4048,867.1536,18.70893,0.99237,1,0.52794,0.5181,0.20696,1,7:47:41,1535.024,2.35E+12,
114,T,Training,D20200305T0747,220330,1042.3808,851.3424,0,-64.2048,-29.0448,0.68257,4.52,1,104.7808,-34.3152,0.72198,4.18,1,2062.208,922.392,1534.468,0.5625,5112,1,2088.4736,899.3376,1,2123.4688,970.2432,1,2105.984,934.7904,1,1042.3808,851.3424,19.32503,0.99237,1,1667.3024,867.384,19.30854,0.99237,1,0.52794,0.5181,0.20696,1,7:47:41,1535.03,2.35E+12,
114,T,Training,D20200305T0747,220331,1042.3808,851.3712,0,-64.2048,-29.0448,0.68257,4.51,1,104.7808,-34.3152,0.72198,4.18,1,2063.7184,922.968,1534.468,0.57007,5112,1,2063.9744,903.8448,1,2098.1504,984.4128,1,2081.0496,944.1216,1,1042.3808,851.3712,19.36798,0.99237,1,1667.3024,867.3984,19.03378,0.99237,1,0.52794,0.5181,0.20696,1,7:47:41,1535.038,2.35E+12,
114,T,Training,D20200305T0747,220332,1042.2272,851.3568,0,-64.2048,-29.0448,0.68257,4.51,1,104.7808,-34.2288,0.72198,4.15,1,2065.2032,923.5296,1534.468,0.57593,5112,1,2063.9744,903.8448,1,2098.1504,984.4128,1,2081.0496,944.1216,1,1042.2272,851.3568,19.47618,0.99237,1,1667.0208,867.4848,19.43105,0.99237,1,0.52794,0.51823,0.20633,1,7:47:41,1535.044,2.35E+12,
114,T,Training,D20200305T0747,220333,1042.0992,851.2848,0,-64.2048,-29.0448,0.68257,4.52,1,104.7808,-34.2288,0.72198,4.24,1,2066.688,924.0336,1534.468,0.58264,5112,1,2042.1888,897.6816,1,2102.7328,978.5232,1,2072.4736,938.1024,1,1042.0992,851.2848,19.55415,0.99237,1,1667.1232,867.3408,19.03785,0.99237,1,0.52794,0.51823,0.20633,1,7:47:41,1535.05,2.35E+12,
114,T,Training,D20200305T0747,220334,1042.0736,851.256,0,-64.2048,-29.0448,0.68257,4.53,1,104.7808,-34.2288,0.72198,4.21,1,2068.1984,923.8608,1534.468,0.58984,5112,1,2061.9008,893.4336,1,2101.9136,974.0592,1,2081.92,933.7392,1,1042.0736,851.256,19.53813,0.99237,1,1667.1744,867.4128,19.099,0.99237,1,0.52794,0.51823,0.20633,1,7:47:41,1535.057,2.35E+12,
114,T,Training,D20200305T0747,220335,1041.8944,851.256,0,-65.8688,-29.736,0.69898,4.51,1,99.3792,-32.5584,0.68657,4.24,1,2069.6576,923.688,1534.468,0.59619,5112,1,2065.5104,886.5936,1,2094.3872,981.4752,1,2079.9488,934.0416,1,1041.8944,851.256,19.77461,1.00019,1,1667.1232,867.3408,19.03785,0.98382,1,0.52794,0.51823,0.20633,1,7:47:41,1535.064,2.35E+12,
114,T,Training,D20200305T0747,220336,1041.4336,851.544,0,-65.8688,-29.736,0.69898,4.6,1,99.3792,-32.5584,0.68657,4.25,1,2069.9136,924.7968,1534.468,0.60303,5112,1,2107.2896,908.064,1,2040.6016,1004.0976,1,2073.9328,956.088,1,1041.4336,851.544,19.4845,0.99163,1,1666.8416,867.2976,18.81723,0.97526,1,0.52775,0.51817,0.20781,1,7:47:41,1535.071,2.35E+12,
114,T,Training,D20200305T0747,220337,1041.3568,851.5008,0,-65.8688,-29.736,0.69898,4.59,1,99.3792,-32.5584,0.68657,4.25,1,2068.48,924.8544,1534.468,0.60925,5112,1,2057.0624,904.5504,1,2018.2272,1002.168,1,2037.632,953.3664,1,1041.3568,851.5008,19.4745,0.98307,1,1666.56,867.1968,18.93654,0.9667,1,0.52769,0.51824,0.20744,1,7:47:41,1535.077,2.35E+12,
114,T,Training,D20200305T0747,220338,1041.2288,851.5008,0,-66.5344,-29.9088,0.70296,4.6,1,105.984,-34.8048,0.7342,4.19,1,2067.1232,924.84,1534.468,0.61658,5112,1,2053.0944,912.0096,1,2024.6528,995.4864,1,2038.8864,953.7408,1,1041.2288,851.5008,19.41502,0.97452,1,1666.1504,867.3552,19.15314,0.97452,1,0.52769,0.51824,0.20744,1,7:47:41,1535.084,2.35E+12,
114,T,Training,D20200305T0747,220339,1040.4608,851.6592,0,-66.5344,-29.9088,0.70296,4.53,1,105.984,-34.8048,0.7342,4.18,1,2066.8672,925.4304,1534.468,0.62317,5112,1,2099.0976,948.4128,1,2046.336,968.544,1,2072.7296,958.4784,1,1040.4608,851.6592,19.64701,0.97452,1,1665.792,867.3696,19.4354,0.99089,1,0.52759,0.51831,0.20672,1,7:47:41,1535.091,2.35E+12,
114,T,Training,D20200305T0747,220340,1040.384,851.76,0,-66.5344,-29.9088,0.70296,4.52,1,105.984,-34.8048,0.7342,4.17,1,2065.664,925.8192,1534.468,0.62939,5112,1,2061.7216,933.2208,1,2034.4064,955.9728,1,2048.0512,944.5968,1,1040.384,851.76,19.68557,0.99089,1,1665.5104,867.4272,19.1011,1.00725,1,0.52726,0.51839,0.20567,1,7:47:41,1535.097,2.35E+12,
