ParticipantNumber,TryNumber,Workload,simulationDateTime,Counter,CursorX,CursorY,CursorState,LeftEyeX,LeftEyeY,LeftEyeZ,LeftEyePupilDiamet,LeftEyePupilValid,RightEyeX,RightEyeY,RightEyeZ,RightEyePupilDiame,RightEyePupilValid,FixedPogX,FixedPogY,FixedPogStart,FixedPogDuration,FixedPogId,FixedPogValid,LeftPogX,LeftPogY,LeftPogValid,RightPogX,RightPogY,RightPogValid,BestPogX,BestPogY,BestPogValid,LeftPupilX,LeftPupilY,LeftPupilDiameter,LeftPupilScale,LeftPupilValid,RightPupilX,RightPupilY,RightPupilDiameter,RightPupilScale,RightPupilValid,MarkerX,MarkerY,MarkerScale,MarkerValid,SystemTime,Time,TimeTick,UserData,MissionTime
114,T,Training,D20200305T0747,220494,976.3328,844.056,0,-82.5088,-29.4048,0.7034699999999999,3.99,1,81.8432,-29.7792,0.6724399999999999,3.77,1,1700.096,266.256,1536.102,0.02673,5116,1,1747.3792,359.9136,1,1623.424,250.4448,1,1685.4016,305.1792,1,976.3328,844.056,17.981370000000002,0.95815,1,1600.4352,851.3856,16.94081,0.95815,1,0.49683,0.51878,0.20581,1,7:47:42 AM,1536.129,2350000000000.0,,1.9029999999997926
114,T,Training,D20200305T0747,220495,976.9984,842.688,0,-82.5088,-29.4048,0.7034699999999999,4.05,1,81.8432,-29.7792,0.6724399999999999,4.06,1,1688.2944,251.9568,1536.102,0.03308,5116,1,1670.4,206.9856,1,1588.1984,153.9792,1,1629.3120000000001,180.4896,1,976.9984,842.688,18.59026,0.95815,1,1600.8448,850.7808,16.57911,0.95815,1,0.49725,0.51881,0.20742,1,7:47:42 AM,1536.135,2350000000000.0,,1.9089999999998781
114,T,Training,D20200305T0747,220496,978.0736,842.1552,0,-82.5088,-29.4048,0.7034699999999999,4.08,1,81.8432,-29.7792,0.6724399999999999,3.9,1,1685.1456,242.8272,1536.102,0.04004,5116,1,1697.5616,258.6816,1,1635.0208,117.3168,1,1666.3039999999999,187.99200000000002,1,978.0736,842.1552,18.09354,0.95815,1,1601.6384,850.1904,17.043570000000003,0.95815,1,0.49725,0.51881,0.20742,1,7:47:42 AM,1536.142,2350000000000.0,,1.91599999999994
114,T,Training,D20200305T0747,220497,978.3296,842.2416,0,-82.6368,-29.4048,0.70915,4.07,1,84.48,-30.5136,0.69085,4.07,1,1682.9952,235.1232,1536.102,0.047,5116,1,1697.5616,258.6816,1,1638.3488,103.6944,1,1667.9424,181.1808,1,978.3296,842.2416,18.47431,0.95815,1,1602.4832,850.4208,16.36447,0.9657899999999999,1,0.49851,0.51844,0.20624,1,7:47:42 AM,1536.149,2350000000000.0,,1.9229999999997744
114,T,Training,D20200305T0747,220498,979.1744,842.3568,0,-82.6368,-29.4048,0.70915,4.09,1,84.48,-30.5136,0.69085,4.19,1,1683.84,228.7008,1536.102,0.0531,5116,1,1746.4832,254.37599999999998,1,1634.6112,100.3536,1,1690.5472,177.3648,1,979.1744,842.3568,18.66165,0.9657899999999999,1,1603.2,850.4784,16.5546,0.9734299999999999,1,0.49851,0.51844,0.20624,1,7:47:42 AM,1536.155,2350000000000.0,,1.92899999999986
114,T,Training,D20200305T0747,220499,979.9936,842.112,0,-82.6368,-29.4048,0.70915,4.05,1,84.48,-30.5136,0.69085,4.04,1,1686.0416,218.2896,1536.102,0.06067,5116,1,1678.336,155.2752,1,1733.2992,93.8592,1,1705.8048,124.5744,1,979.9936,842.112,18.081870000000002,0.9734299999999999,1,1603.9424,850.5936,16.72012,0.98106,1,0.49851,0.51844,0.20624,1,7:47:42 AM,1536.1629999999998,2350000000000.0,,1.9369999999996708
114,T,Training,D20200305T0747,220500,980.6336,842.5152,0,-82.4832,-29.6208,0.7125100000000001,4.04,1,87.2448,-31.2192,0.70686,4.03,1,1688.0384,208.584,1536.102,0.06688999999999999,5116,1,1678.976,142.6752,1,1737.1904,80.28,1,1708.0832,111.4704,1,980.6336,842.5152,18.50906,0.98106,1,1604.4288,850.9392,16.88436,0.9887,1,0.49964,0.51861,0.20774,1,7:47:42 AM,1536.1689999999999,2350000000000.0,,1.9429999999997563
114,T,Training,D20200305T0747,220501,981.3760000000001,842.3424,0,-82.4832,-29.6208,0.7125100000000001,4.16,1,87.2448,-31.2192,0.70686,4.06,1,1686.2208,198.1296,1536.102,0.07324,5116,1,1673.9584,138.2256,1,1658.7264,28.151999999999997,1,1666.3552,83.1888,1,981.3760000000001,842.3424,17.97427,0.9887,1,1604.864,850.8960000000001,16.89327,0.9887,1,0.49964,0.51861,0.20774,1,7:47:42 AM,1536.175,2350000000000.0,,1.9489999999998417
114,T,Training,D20200305T0747,220502,982.0160000000001,842.1984,0,-82.4832,-29.6208,0.7125100000000001,4.18,1,87.2448,-31.2192,0.70686,4.0,1,1685.7856,185.1552,1536.102,0.0802,5116,1,1655.6544,38.5632,1,1705.5232,20.304000000000002,1,1680.5888,29.4336,1,982.0160000000001,842.1984,17.90614,0.9887,1,1605.9392,851.1696,16.956020000000002,0.9887,1,0.49964,0.51861,0.20774,1,7:47:42 AM,1536.182,2350000000000.0,,1.9559999999999036
114,T,Training,D20200305T0747,220503,982.4512,842.184,0,-79.8208,-28.8576,0.69419,4.14,1,91.008,-32.5008,0.73397,3.96,1,1685.5808,173.4624,1536.102,0.08691,5116,1,1655.6544,38.5632,1,1709.7216,4.2624,1,1682.6879999999999,21.4128,1,982.4512,842.184,17.87658,0.9887,1,1605.76,850.9392,16.961679999999998,0.9974299999999999,1,0.49964,0.51861,0.20774,1,7:47:42 AM,1536.1889999999999,2350000000000.0,,1.962999999999738
114,T,Training,D20200305T0747,220504,983.5264,842.4432,0,-79.8208,-28.8576,0.69419,4.13,1,91.008,-32.5008,0.73397,3.9,1,1684.1984,166.4496,1536.102,0.09337999999999999,5116,1,1671.0656,137.5632,1,1658.624,-0.7488,1,1664.8448,68.4,1,983.5264,842.4432,18.05197,0.9974299999999999,1,1607.424,851.112,17.3056,1.00616,1,0.50084,0.5187,0.20606999999999998,1,7:47:42 AM,1536.195,2350000000000.0,,1.9689999999998236
114,T,Training,D20200305T0747,220505,983.7824,842.0112,0,-79.8208,-28.8576,0.69419,4.05,1,91.008,-32.5008,0.73397,4.09,1,1684.3008,156.528,1536.102,0.1001,5116,1,1650.6879999999999,34.2,1,1721.1648,-19.0656,1,1685.9136,7.56,1,983.7824,842.0112,17.99806,1.00616,1,1607.808,851.3712,16.83707,1.01489,1,0.5016,0.51885,0.20559000000000002,1,7:47:42 AM,1536.2020000000002,2350000000000.0,,1.9760000000001128
114,T,Training,D20200305T0747,220506,984.448,842.544,0,-80.5632,-29.4048,0.70545,4.04,1,83.6096,-29.7792,0.6691,4.01,1,1677.8752,97.7616,1536.102,0.1001,5116,0,1651.1744,19.2096,1,1721.1648,-19.0656,1,1686.1696,0.07200000000000001,1,984.448,842.544,18.107029999999998,1.01489,1,1608.4479999999999,851.8032,16.64116,1.01489,1,0.5016,0.51885,0.20559000000000002,1,7:47:42 AM,1536.21,2350000000000.0,,1.9839999999999236
114,T,Training,D20200305T0747,220507,984.7552,842.688,0,-80.5632,-29.4048,0.70545,4.03,1,83.6096,-29.7792,0.6691,4.13,1,1689.1904,63.93600000000001,1536.102,0.1001,5116,0,1717.7344,43.7184,1,1683.2512,16.5168,1,1700.5056,30.1104,1,984.7552,842.688,18.79271,1.01489,1,1609.7024,852.2496,17.0927,1.00616,1,0.5019600000000001,0.51894,0.20706999999999998,1,7:47:43 AM,1536.2160000000001,2350000000000.0,,1.990000000000009
114,T,Training,D20200305T0747,220508,985.5488,842.6160000000001,0,-80.5632,-29.4048,0.70545,4.03,1,83.6096,-29.7792,0.6691,4.08,1,1685.7088,53.0784,1536.102,0.1001,5116,0,1681.8944,15.4224,1,1675.6992,47.303999999999995,1,1678.7968,31.3632,1,985.5488,842.6160000000001,18.51355,1.00616,1,1610.3936,851.9328,16.60921,0.9974299999999999,1,0.50284,0.51902,0.20648000000000002,1,7:47:43 AM,1536.2220000000002,2350000000000.0,,1.9960000000000946
114,T,Training,D20200305T0747,220509,986.6239999999999,842.5152,0,-81.1264,-29.736,0.71504,4.01,1,88.7808,-31.4208,0.70606,4.06,1,1683.4048,51.4944,1536.21,0.01941,5117,1,1681.1776,30.5712,1,1671.7568,62.928000000000004,1,1676.4672,46.7424,1,986.6239999999999,842.5152,18.50906,0.9974299999999999,1,1610.4704,852.1344,16.95453,0.9887,1,0.50284,0.51902,0.20648000000000002,1,7:47:43 AM,1536.229,2350000000000.0,,2.002999999999929
114,T,Training,D20200305T0747,220510,988.0576,842.3568,0,-81.1264,-29.736,0.71504,4.15,1,88.7808,-31.4208,0.70606,4.04,1,1682.0224,64.8144,1536.21,0.02625,5117,1,1648.2304,135.7632,1,1704.7808,100.4256,1,1676.5184,118.0944,1,988.0576,842.3568,17.877879999999998,0.9887,1,1612.2112,852.1488,16.359360000000002,0.9887,1,0.50339,0.5190600000000001,0.2064,1,7:47:43 AM,1536.236,2350000000000.0,,2.009999999999991
114,T,Training,D20200305T0747,220511,988.4672,842.3568,0,-81.1264,-29.736,0.71504,4.0,1,88.7808,-31.4208,0.70606,4.03,1,1678.7712,62.3376,1536.21,0.03271,5117,1,1631.4624,26.1504,1,1693.4144,73.656,1,1662.4384,49.896,1,988.4672,842.3568,18.38113,0.9887,1,1612.1344,851.9616,16.82292,0.9887,1,0.5042399999999999,0.5191,0.20686,1,7:47:43 AM,1536.2420000000002,2350000000000.0,,2.0160000000000764
114,T,Training,D20200305T0747,220512,988.7744,842.6448,0,-79.5904,-29.4768,0.7087899999999999,4.05,1,92.3392,-32.5008,0.72877,4.1,1,1676.7232,59.4432,1536.21,0.039310000000000005,5117,1,1631.4624,26.1504,1,1697.5104,58.104,1,1664.4864,42.1344,1,988.7744,842.6448,18.39059,0.9887,1,1613.056,852.3072,16.53782,0.9974299999999999,1,0.5042399999999999,0.5191,0.20686,1,7:47:43 AM,1536.249,2350000000000.0,,2.022999999999911
114,T,Training,D20200305T0747,220513,990.592,842.4144,0,-79.5904,-29.4768,0.7087899999999999,4.05,1,92.3392,-32.5008,0.72877,3.89,1,1671.9104,58.7088,1536.21,0.04688,5117,1,1606.9632,34.7904,1,1669.4528,72.3888,1,1638.2208,53.5824,1,990.592,842.4144,18.438579999999998,0.9974299999999999,1,1614.0544,852.0048,16.86993,1.00616,1,0.5047,0.5191100000000001,0.20553000000000002,1,7:47:43 AM,1536.256,2350000000000.0,,2.0299999999999727
114,T,Training,D20200305T0747,220514,991.3344,842.328,0,-79.5904,-29.4768,0.7087899999999999,4.1,1,92.3392,-32.5008,0.72877,3.98,1,1670.4512,60.4512,1536.21,0.05297999999999999,5117,1,1653.12,66.312,1,1664.6912,82.3536,1,1658.9056,74.3328,1,991.3344,842.328,17.95128,1.00616,1,1614.7712,852.192,16.33754,1.01489,1,0.5047,0.5191100000000001,0.20553000000000002,1,7:47:43 AM,1536.263,2350000000000.0,,2.036999999999807
114,T,Training,D20200305T0747,220515,991.6672,842.0976,0,-75.1104,-27.9792,0.6746,4.13,1,98.7648,-34.5024,0.77359,4.02,1,1669.5552,60.8112,1536.21,0.05969,5117,1,1653.1712,64.7712,1,1669.4528,63.431999999999995,1,1661.3120000000001,64.0944,1,991.6672,842.0976,17.777,1.00708,1,1615.4879999999998,852.6816,17.14322,1.02588,1,0.50558,0.51918,0.20581,1,7:47:43 AM,1536.269,2350000000000.0,,2.0429999999998927
114,T,Training,D20200305T0747,220516,992.8960000000001,842.2128,0,-75.1104,-27.9792,0.6746,4.13,1,98.7648,-34.5024,0.77359,3.99,1,1666.7136,56.1744,1536.21,0.06665,5117,1,1635.0464,46.008,1,1641.856,-26.5536,1,1638.4512,9.72,1,992.8960000000001,842.2128,18.34937,1.01807,1,1616.5376,852.2928,16.48048,1.02815,1,0.50592,0.51913,0.207,1,7:47:43 AM,1536.276,2350000000000.0,,2.0499999999999545
114,T,Training,D20200305T0747,220517,993.7152,842.1408,0,-75.1104,-27.9792,0.6746,4.15,1,98.7648,-34.5024,0.77359,3.99,1,1669.504,54.6768,1536.21,0.07312,5117,1,1689.4464,107.0784,1,1710.9248,-30.5568,1,1700.1728,38.2608,1,993.7152,842.1408,17.596120000000003,1.02033,1,1616.9728,852.3072,16.50957,1.03041,1,0.50592,0.51913,0.207,1,7:47:43 AM,1536.283,2350000000000.0,,2.056999999999789
114,T,Training,D20200305T0747,220518,993.664,842.2416,0,-75.0592,-28.151999999999997,0.67895,4.07,1,94.1568,-32.7312,0.73206,3.93,1,1671.7312,53.8128,1536.21,0.07971,5117,1,1689.6512,103.4064,1,1707.2896,-16.3872,1,1698.4576,43.5024,1,993.664,842.2416,17.9469,1.0225899999999999,1,1617.536,852.48,16.7278,1.0225899999999999,1,0.50671,0.5192,0.20709,1,7:47:43 AM,1536.289,2350000000000.0,,2.0629999999998745
114,T,Training,D20200305T0747,220519,994.9696,842.5152,0,-75.0592,-28.151999999999997,0.67895,4.03,1,94.1568,-32.7312,0.73206,3.91,1,1668.7616,57.0672,1536.21,0.08655,5117,1,1641.2672,142.1568,1,1618.6368,56.3328,1,1629.9520000000002,99.2448,1,994.9696,842.5152,18.18532,1.0225899999999999,1,1618.6624,852.0624,16.51802,1.01252,1,0.50716,0.51925,0.20613,1,7:47:43 AM,1536.296,2350000000000.0,,2.0699999999999363
114,T,Training,D20200305T0747,220520,995.7376,842.2992,0,-75.0592,-28.151999999999997,0.67895,4.07,1,94.1568,-32.7312,0.73206,3.92,1,1669.1712,56.952,1536.21,0.09412000000000001,5117,1,1683.0208,117.2016,1,1667.2512,-6.2352,1,1675.136,55.4832,1,995.7376,842.2992,17.62182,1.01252,1,1619.2256,852.5952,16.51866,1.00245,1,0.50716,0.51925,0.20613,1,7:47:43 AM,1536.3039999999999,2350000000000.0,,2.077999999999747
114,T,Training,D20200305T0747,220521,995.2768,842.2848,0,-77.9264,-29.375999999999998,0.70836,4.03,1,91.6736,-31.8096,0.7097100000000001,3.92,1,1669.4016,57.6144,1536.21,0.09998,5117,1,1682.8416,120.8736,1,1662.4128,13.895999999999999,1,1672.6272,67.392,1,995.2768,842.2848,18.45036,1.01026,1,1619.9679999999998,852.9984,16.56713,0.99146,1,0.50793,0.51925,0.20617,1,7:47:43 AM,1536.31,2350000000000.0,,2.0839999999998327
114,T,Training,D20200305T0747,220522,996.3008,842.4,0,-77.9264,-29.375999999999998,0.70836,4.04,1,91.6736,-31.8096,0.7097100000000001,4.11,1,1667.1232,59.328,1536.21,0.10680999999999999,5117,1,1640.2432,151.2,1,1621.0688,22.4208,1,1630.6432,86.8176,1,996.3008,842.4,18.43168,0.9992700000000001,1,1620.864,853.2288,16.56319,0.99054,1,0.50793,0.51925,0.20617,1,7:47:43 AM,1536.316,2350000000000.0,,2.089999999999918
114,T,Training,D20200305T0747,220523,997.2736,842.2704,0,-77.9264,-29.375999999999998,0.70836,4.06,1,91.6736,-31.8096,0.7097100000000001,4.19,1,1667.6352,61.632,1536.21,0.11327999999999999,5117,1,1681.7408,134.9136,1,1671.1168,66.9888,1,1676.4416,100.9584,1,997.2736,842.2704,18.049789999999998,0.99835,1,1620.736,853.5168,16.325960000000002,0.98962,1,0.5082,0.5192899999999999,0.20738,1,7:47:43 AM,1536.3229999999999,2350000000000.0,,2.0969999999997526
114,T,Training,D20200305T0747,220524,997.2736,842.2560000000001,0,-75.5968,-28.7136,0.69219,4.01,1,93.4144,-32.256,0.7197899999999999,4.01,1,1668.1984,63.3744,1536.21,0.11975,5117,1,1681.664,136.4112,1,1674.6496,53.06399999999999,1,1678.1568,94.7376,1,997.2736,842.2560000000001,18.44183,0.9974299999999999,1,1622.2464,853.4304,16.39757,0.9974299999999999,1,0.5093,0.51927,0.20578000000000002,1,7:47:43 AM,1536.329,2350000000000.0,,2.102999999999838
114,T,Training,D20200305T0747,220525,996.8896,842.1264,0,-75.5968,-28.7136,0.69219,4.06,1,93.4144,-32.256,0.7197899999999999,4.08,1,1667.2,62.28,1536.21,0.12708,5117,1,1659.0848,100.7568,1,1638.1696,-18.1152,1,1648.6144,41.3136,1,996.8896,842.1264,18.4413,0.9974299999999999,1,1621.6576,853.0704,17.15468,1.00616,1,0.5093,0.51927,0.20578000000000002,1,7:47:43 AM,1536.3370000000002,2350000000000.0,,2.1110000000001037
114,T,Training,D20200305T0747,220526,996.5824,841.0176,0,-75.5968,-28.7136,0.69219,4.02,1,93.4144,-32.256,0.7197899999999999,3.95,1,1661.5424,56.5632,1536.21,0.1333,5117,1,1555.1488,-19.8576,1,1541.1968,-95.3424,1,1548.16,-57.6,1,996.5824,841.0176,18.045,1.00616,1,1620.5568,852.2496,16.513360000000002,1.01489,1,0.5093,0.51927,0.20578000000000002,1,7:47:43 AM,1536.3429999999998,2350000000000.0,,2.1169999999997344
114,T,Training,D20200305T0747,220527,996.0448,840.7008,0,-75.5968,-28.5552,0.69219,4.13,1,93.4144,-32.184,0.7197899999999999,3.99,1,1656.4479999999999,50.6592,1536.21,0.14063,5117,1,1554.8928,-35.3088,1,1544.0639999999999,-111.7584,1,1549.4912,-73.5408,1,996.0448,840.7008,17.56705,1.01489,1,1619.4560000000001,852.552,17.17626,1.02362,1,0.51032,0.51935,0.20621,1,7:47:43 AM,1536.35,2350000000000.0,,2.1239999999997963
114,T,Training,D20200305T0747,220528,997.0688,840.528,0,-75.5968,-28.5552,0.69219,4.08,1,93.4144,-32.184,0.7197899999999999,4.0,1,1652.2752,44.3088,1536.21,0.14697000000000002,5117,1,1545.8048,-99.7344,1,1575.6544,-90.6912,1,1560.7296,-95.2128,1,997.0688,840.528,17.81684,1.02362,1,1620.224,852.2352,16.89609,1.02362,1,0.51032,0.51935,0.20621,1,7:47:43 AM,1536.3570000000002,2350000000000.0,,2.1310000000000855
114,T,Training,D20200305T0747,220529,996.8639999999999,840.9168,0,-75.5968,-28.5552,0.69219,4.1,1,93.4144,-32.184,0.7197899999999999,4.03,1,1647.3856,38.3472,1536.21,0.15332,5117,1,1514.7776,-116.0352,1,1554.3039999999999,-81.7776,1,1534.5408,-98.9136,1,996.8639999999999,840.9168,18.63664,1.02362,1,1620.7104,852.1344,16.77468,1.02362,1,0.51032,0.51935,0.20621,1,7:47:43 AM,1536.3629999999998,2350000000000.0,,2.1369999999997162
114,T,Training,D20200305T0747,220530,996.7872,840.7728,0,-75.648,-28.7712,0.6974899999999999,4.12,1,90.3424,-31.0608,0.69311,3.97,1,1642.8032,33.1776,1536.21,0.16003,5117,1,1514.7776,-116.0352,1,1551.3344,-65.592,1,1533.056,-90.8208,1,996.7872,840.7728,18.26206,1.02362,1,1621.0688,852.3216,16.453960000000002,1.01489,1,0.51032,0.51935,0.20621,1,7:47:43 AM,1536.37,2350000000000.0,,2.143999999999778
114,T,Training,D20200305T0747,220531,998.8352,840.3984,0,-75.648,-28.7712,0.6974899999999999,4.08,1,90.3424,-31.0608,0.69311,4.22,1,1606.3488,-2.5056,1536.21,0.16003,5117,0,1548.3904,-69.55199999999999,1,1588.48,-51.9696,1,1568.4352,-60.7536,1,998.8352,840.3984,17.88644,1.01489,1,1622.7072,852.6239999999999,16.4735,1.00616,1,0.5112899999999999,0.51945,0.20759,1,7:47:43 AM,1536.3770000000002,2350000000000.0,,2.1510000000000673
114,T,Training,D20200305T0747,220532,998.6816,840.8448,0,-75.648,-28.7712,0.6974899999999999,4.13,1,90.3424,-31.0608,0.69311,4.18,1,1546.9568,-31.0032,1536.21,0.16003,5117,0,1510.6816,-82.0656,1,1464.4992,-36.9072,1,1487.5904,-59.4864,1,998.6816,840.8448,18.47614,1.00616,1,1622.3744,852.7248,16.39829,0.9974299999999999,1,0.51202,0.51959,0.20701,1,7:47:43 AM,1536.3829999999998,2350000000000.0,,2.156999999999698
114,T,Training,D20200305T0747,220533,999.0144,840.888,0,-73.2672,-27.8784,0.67918,4.13,1,93.184,-31.8528,0.7107100000000001,4.25,1,1526.6048,-30.3552,1536.21,0.16003,5117,0,1511.7824,-51.768,1,1460.0192,-6.3936,1,1485.9008,-29.088,1,999.0144,840.888,18.421329999999998,0.98962,1,1622.9376,852.7248,16.17138,0.9808899999999999,1,0.51202,0.51959,0.20701,1,7:47:43 AM,1536.39,2350000000000.0,,2.1639999999999873
114,T,Training,D20200305T0747,220534,1000.6528,840.0384,0,-73.2672,-27.8784,0.67918,4.02,1,93.184,-31.8528,0.7107100000000001,4.13,1,1530.2656,-9.0144,1536.3770000000002,0.020390000000000002,5118,1,1515.0079999999998,102.2256,1,1567.5648,7.8624,1,1541.2992,55.0512,1,1000.6528,840.0384,17.779220000000002,0.97308,1,1624.4992,852.2352,16.12511,0.97308,1,0.51225,0.51958,0.207,1,7:47:43 AM,1536.3970000000002,2350000000000.0,,2.171000000000049
114,T,Training,D20200305T0747,220535,1000.704,840.1536,0,-73.2672,-27.8784,0.67918,4.18,1,93.184,-31.8528,0.7107100000000001,4.2,1,1526.3488,5.3712,1536.3770000000002,0.026489999999999996,5118,1,1487.2320000000002,108.3456,1,1534.08,17.424,1,1510.656,62.8848,1,1000.704,840.1536,18.174960000000002,0.9652700000000001,1,1624.2432,852.6528,16.309179999999998,0.9652700000000001,1,0.51293,0.51948,0.20715999999999998,1,7:47:43 AM,1536.4029999999998,2350000000000.0,,2.17699999999968
