participantNumber,TrialNumber,WorkloadCondition,SystemDate,SystemTime,MissionTime,TaskType,UAVNumber,MessageTime,MessageFrom,MessageResponseRequested,MessageContent,MessageCorrectAnswer,MessageAnswerAccuracy,MessageResponseTime,FLPlannedStartTime,FLRealStartTime,FLStopSystemTime,FLStopTime,FLResponseTime,FLAccuracy,TDWaypointOrder,TDWaypointLocation,TDTargetPresent,TDTargetSpawnTime,TDFinalInput,TDRespone,TDButtonClickTime,TDResponseTimestamp,TDResponseTime,RRTimePlanProjNFZ,RRTimeProjNFZ,RRTimeofRR,RRFinalInput,RRSuccessfulRR,RRResponseTime,Score,HighestPossibleScore
227,1,G,3/12/2020,39:40.2,449.9573,TargetDetection,3,,,,,,,,,,,,,,45,5,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,39:40.2,450.0012,TargetDetection,1,,,,,,,,,,,,,,45,2,1,5,1,FN,,,,,,,,,,-100,50
227,1,G,3/12/2020,39:40.2,450.0012,TargetDetection,7,,,,,,,,,,,,,,45,15,1,5,1,FN,,,,,,,,,,-100,50
227,1,G,3/12/2020,39:40.2,450.0012,TargetDetection,2,,,,,,,,,,,,,,45,3,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,39:40.2,450.0012,TargetDetection,5,,,,,,,,,,,,,,45,5,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,39:40.2,449.9573,TargetDetection,6,,,,,,,,,,,,,,45,8,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,39:40.3,450.0706,TargetDetection,16,,,,,,,,,,,,,,45,7,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,39:40.3,450.0477,TargetDetection,13,,,,,,,,,,,,,,45,9,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,39:40.3,450.0706,TargetDetection,9,,,,,,,,,,,,,,45,4,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,39:40.3,450.0477,TargetDetection,11,,,,,,,,,,,,,,45,3,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,39:40.3,450.0477,TargetDetection,4,,,,,,,,,,,,,,45,12,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,39:40.3,450.0477,TargetDetection,14,,,,,,,,,,,,,,45,6,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,39:40.3,450.0477,TargetDetection,8,,,,,,,,,,,,,,45,10,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,39:40.3,450.0477,TargetDetection,10,,,,,,,,,,,,,,45,11,1,8,1,FN,,,,,,,,,,-100,50
227,1,G,3/12/2020,39:50.3,460.0506,TargetDetection,1,,,,,,,,,,,,,,46,3,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,39:50.3,460.0506,TargetDetection,7,,,,,,,,,,,,,,46,14,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,39:50.3,460.0506,TargetDetection,2,,,,,,,,,,,,,,46,2,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,39:50.3,460.0506,TargetDetection,5,,,,,,,,,,,,,,46,1,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,39:50.3,460.0506,TargetDetection,6,,,,,,,,,,,,,,46,4,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,39:40.2,449.9573,Reroute,3,,,,,,,,,,,,,,,,,,,,,,,450,449.9573,459.6699,0,0,9.712585,,
227,1,G,3/12/2020,39:40.2,449.9573,Reroute,3,,,,,,,,,,,,,,,,,,,,,,,450,449.9573,463.9052,1,1,13.94794,30,30
227,1,G,3/12/2020,39:50.3,460.0737,TargetDetection,4,,,,,,,,,,,,,,46,16,1,8,1,TP,469.062,8.946371,6.946371,,,,,,,100,100
227,1,G,3/12/2020,39:50.3,460.0737,TargetDetection,13,,,,,,,,,,,,,,46,10,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,39:50.3,460.0737,TargetDetection,11,,,,,,,,,,,,,,46,4,1,7,1,FN,,,,,,,,,,-100,50
227,1,G,3/12/2020,39:50.3,460.0737,TargetDetection,12,,,,,,,,,,,,,,46,5,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,39:50.3,460.0737,TargetDetection,14,,,,,,,,,,,,,,46,7,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,39:50.3,460.0737,TargetDetection,8,,,,,,,,,,,,,,46,11,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,39:50.3,460.0506,TargetDetection,16,,,,,,,,,,,,,,46,6,1,8,1,TP,467.236,7.12036,5.12036,,,,,,,100,100
227,1,G,3/12/2020,39:50.3,460.0737,TargetDetection,9,,,,,,,,,,,,,,46,8,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,39:50.3,460.0506,TargetDetection,15,,,,,,,,,,,,,,46,14,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,40:01.2,471.0152,FuelLeak,6,,,,,,,,471,471.0152,40:02.4,472.2491,1.233887,1,,,,,,,,,,,,,,,,30,30
227,1,G,3/12/2020,40:00.3,470.0671,TargetDetection,9,,,,,,,,,,,,,,47,12,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,40:00.2,469.9605,TargetDetection,1,,,,,,,,,,,,,,47,4,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,40:00.3,470.0212,TargetDetection,12,,,,,,,,,,,,,,47,9,1,6,1,FN,,,,,,,,,,-100,50
227,1,G,3/12/2020,40:00.3,470.0212,TargetDetection,14,,,,,,,,,,,,,,47,8,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,40:00.2,469.9605,TargetDetection,2,,,,,,,,,,,,,,47,1,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,40:00.2,469.9806,TargetDetection,3,,,,,,,,,,,,,,47,14,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,40:00.3,470.0212,TargetDetection,13,,,,,,,,,,,,,,47,14,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,40:00.3,470.0212,TargetDetection,11,,,,,,,,,,,,,,47,16,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,40:00.2,469.9605,TargetDetection,7,,,,,,,,,,,,,,47,10,1,5,1,TP,478.3151,7.299923,2.299923,,,,,,,100,100
227,1,G,3/12/2020,40:00.2,469.9605,TargetDetection,5,,,,,,,,,,,,,,47,2,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,40:00.2,469.9605,TargetDetection,6,,,,,,,,,,,,,,47,3,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,40:00.2,470,TargetDetection,4,,,,,,,,,,,,,,47,12,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,40:00.3,470.0212,TargetDetection,8,,,,,,,,,,,,,,47,5,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,40:00.2,470,TargetDetection,10,,,,,,,,,,,,,,47,6,1,8,1,FN,,,,,,,,,,-100,50
227,1,G,3/12/2020,40:00.3,470.0212,TargetDetection,16,,,,,,,,,,,,,,47,7,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,40:10.3,480.062,TargetDetection,4,,,,,,,,,,,,,,48,2,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,40:10.3,480.062,TargetDetection,8,,,,,,,,,,,,,,48,1,1,6,1,FN,,,,,,,,,,-100,50
227,1,G,3/12/2020,40:10.2,480.0158,TargetDetection,13,,,,,,,,,,,,,,48,15,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,40:10.2,479.9953,TargetDetection,12,,,,,,,,,,,,,,48,10,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,40:10.2,480.0158,TargetDetection,7,,,,,,,,,,,,,,48,9,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,40:10.2,479.9953,TargetDetection,14,,,,,,,,,,,,,,48,4,1,6,1,TP,486.9852,5.974619,1.974619,,,,,,,100,100
227,1,G,3/12/2020,40:10.2,479.9953,TargetDetection,2,,,,,,,,,,,,,,48,5,1,7,1,TP,486.0876,5.786129,2.786129,,,,,,,100,100
227,1,G,3/12/2020,40:10.2,480.0158,TargetDetection,5,,,,,,,,,,,,,,48,6,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,40:10.2,480.0158,TargetDetection,6,,,,,,,,,,,,,,48,7,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,40:10.3,480.062,TargetDetection,16,,,,,,,,,,,,,,48,3,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,40:10.2,479.9953,TargetDetection,3,,,,,,,,,,,,,,48,15,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,40:10.2,479.9953,TargetDetection,1,,,,,,,,,,,,,,48,7,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,40:10.2,479.9731,TargetDetection,9,,,,,,,,,,,,,,48,8,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,40:10.2,480.0158,TargetDetection,11,,,,,,,,,,,,,,48,12,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,40:10.2,480.0158,TargetDetection,15,,,,,,,,,,,,,,48,6,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,40:10.3,480.062,TargetDetection,10,,,,,,,,,,,,,,48,7,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,40:22.2,492.0034,ChatMessage,,492.0034,HQ,1,[8:12] HQ: Detecting multiple active UAVs - Respond (Confirm/Deny),Confirm,,,,,,,,,,,,,,,,,,,,,,,,,
227,1,G,3/12/2020,40:26.5,496.2962,ChatMessage,,496.2962,user,,[8:16] You: Confirm,,1,4.292847,,,,,,,,,,,,,,,,,,,,,,30,30
227,1,G,3/12/2020,40:20.3,490.0548,TargetDetection,11,,,,,,,,,,,,,,49,8,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,40:20.2,490.0077,TargetDetection,13,,,,,,,,,,,,,,49,16,1,5,1,FN,,,,,,,,,,-100,50
227,1,G,3/12/2020,40:20.3,490.0548,TargetDetection,9,,,,,,,,,,,,,,49,3,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,40:20.3,490.0548,TargetDetection,15,,,,,,,,,,,,,,49,11,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,40:20.3,490.0813,TargetDetection,10,,,,,,,,,,,,,,49,8,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,40:20.2,490.0077,TargetDetection,5,,,,,,,,,,,,,,49,10,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,40:20.2,490.0077,TargetDetection,6,,,,,,,,,,,,,,49,11,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,40:20.2,490.0077,TargetDetection,12,,,,,,,,,,,,,,49,14,1,6,1,TP,498.3577,7.855805,3.855805,,,,,,,100,100
227,1,G,3/12/2020,40:20.2,490.0077,TargetDetection,7,,,,,,,,,,,,,,49,5,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,40:20.2,490.0077,TargetDetection,16,,,,,,,,,,,,,,49,4,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,40:20.3,490.0548,TargetDetection,1,,,,,,,,,,,,,,49,12,1,5,1,TP,499.6798,9.598534,4.598534,,,,,,,100,100
227,1,G,3/12/2020,40:20.2,490.0077,TargetDetection,14,,,,,,,,,,,,,,49,2,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,40:20.2,490.0077,TargetDetection,2,,,,,,,,,,,,,,49,6,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,40:20.2,489.9877,TargetDetection,8,,,,,,,,,,,,,,49,2,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,40:20.2,489.9877,TargetDetection,4,,,,,,,,,,,,,,49,7,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,40:30.3,500.0481,TargetDetection,2,,,,,,,,,,,,,,50,7,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,40:30.3,500.0481,TargetDetection,8,,,,,,,,,,,,,,50,3,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,40:30.3,500.0481,TargetDetection,3,,,,,,,,,,,,,,50,8,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,40:30.2,499.9808,TargetDetection,9,,,,,,,,,,,,,,50,2,1,7,1,TP,508.9554,8.641745,5.641745,,,,,,,100,100
227,1,G,3/12/2020,40:30.2,499.9624,TargetDetection,11,,,,,,,,,,,,,,50,4,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,40:30.2,500.0028,TargetDetection,7,,,,,,,,,,,,,,50,1,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,40:30.2,499.9808,TargetDetection,5,,,,,,,,,,,,,,50,14,1,7,1,FN,,,,,,,,,,-100,50
227,1,G,3/12/2020,40:30.2,499.9808,TargetDetection,6,,,,,,,,,,,,,,50,15,1,6,1,TP,507.21,6.896302,2.896302,,,,,,,100,100
227,1,G,3/12/2020,40:30.2,499.9808,TargetDetection,13,,,,,,,,,,,,,,50,12,0,NA,1,FP,509.5323,9.218581,,,,,,,,-100,50
227,1,G,3/12/2020,40:30.3,500.0685,TargetDetection,4,,,,,,,,,,,,,,50,4,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,40:30.2,500.0028,TargetDetection,16,,,,,,,,,,,,,,50,8,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,40:30.3,500.0481,TargetDetection,1,,,,,,,,,,,,,,50,6,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,40:30.2,500.0028,TargetDetection,12,,,,,,,,,,,,,,50,10,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,40:30.3,500.0481,TargetDetection,14,,,,,,,,,,,,,,50,3,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,40:40.3,510.0501,TargetDetection,16,,,,,,,,,,,,,,51,12,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,40:40.3,510.0706,TargetDetection,1,,,,,,,,,,,,,,51,5,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,40:40.2,509.9597,TargetDetection,2,,,,,,,,,,,,,,51,8,1,7,1,TP,516.0582,5.548595,2.548595,,,,,,,100,100
227,1,G,3/12/2020,40:40.2,509.9789,TargetDetection,3,,,,,,,,,,,,,,51,4,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,40:40.3,510.0501,TargetDetection,13,,,,,,,,,,,,,,51,11,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,40:40.3,510.0706,TargetDetection,15,,,,,,,,,,,,,,51,5,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,40:40.3,510.0706,TargetDetection,12,,,,,,,,,,,,,,51,9,1,6,1,FN,,,,,,,,,,-100,50
227,1,G,3/12/2020,40:40.2,510.0013,TargetDetection,7,,,,,,,,,,,,,,51,2,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,40:40.2,509.9597,TargetDetection,8,,,,,,,,,,,,,,51,7,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,40:40.3,510.0501,TargetDetection,10,,,,,,,,,,,,,,51,1,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,40:40.2,510.0013,TargetDetection,5,,,,,,,,,,,,,,51,15,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,40:40.2,510.0013,TargetDetection,6,,,,,,,,,,,,,,51,14,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,40:40.2,510.0013,TargetDetection,9,,,,,,,,,,,,,,51,7,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,40:40.2,510.0013,TargetDetection,11,,,,,,,,,,,,,,51,7,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,40:40.3,510.0501,TargetDetection,4,,,,,,,,,,,,,,51,3,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,40:40.3,510.0706,TargetDetection,14,,,,,,,,,,,,,,51,6,1,6,1,FN,,,,,,,,,,-100,50
227,1,G,3/12/2020,40:50.3,520.0668,TargetDetection,4,,,,,,,,,,,,,,52,2,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,40:50.3,520.0668,TargetDetection,9,,,,,,,,,,,,,,52,11,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,40:50.2,520.0189,TargetDetection,7,,,,,,,,,,,,,,52,3,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,40:50.3,520.0668,TargetDetection,14,,,,,,,,,,,,,,52,5,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,40:50.2,519.9762,TargetDetection,16,,,,,,,,,,,,,,52,16,1,8,1,FN,,,,,,,,,,-100,50
227,1,G,3/12/2020,40:50.2,519.9981,TargetDetection,1,,,,,,,,,,,,,,52,9,1,5,1,TP,527.8987,6.889007,1.889007,,,,,,,100,100
227,1,G,3/12/2020,40:50.2,520.0189,TargetDetection,8,,,,,,,,,,,,,,52,8,1,6,1,TP,529.3583,8.844131,4.844131,,,,,,,100,100
227,1,G,3/12/2020,40:40.3,510.0501,TargetDetection,10,,,,,,,,,,,,,,51,1,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,40:40.3,510.0501,Reroute,10,,,,,,,,,,,,,,,,,,,,,,,510,510.0501,524.2035,1,1,14.15338,30,30
227,1,G,3/12/2020,40:50.2,520.0189,TargetDetection,13,,,,,,,,,,,,,,52,15,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,40:50.3,520.0668,TargetDetection,11,,,,,,,,,,,,,,52,2,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,40:50.2,520.0189,TargetDetection,15,,,,,,,,,,,,,,52,10,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,40:50.2,520.0189,TargetDetection,5,,,,,,,,,,,,,,52,11,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,40:50.2,520.0189,TargetDetection,6,,,,,,,,,,,,,,52,10,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,40:50.2,519.9981,TargetDetection,3,,,,,,,,,,,,,,52,1,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,40:50.2,520.0189,TargetDetection,12,,,,,,,,,,,,,,52,7,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,40:50.2,519.9981,TargetDetection,2,,,,,,,,,,,,,,52,10,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,41:00.3,530.0497,TargetDetection,5,,,,,,,,,,,,,,53,7,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,41:00.3,530.0497,TargetDetection,6,,,,,,,,,,,,,,53,6,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,41:00.3,530.0708,TargetDetection,12,,,,,,,,,,,,,,53,8,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,41:00.2,529.981,TargetDetection,7,,,,,,,,,,,,,,53,4,1,5,1,FN,,,,,,,,,,-100,50
227,1,G,3/12/2020,41:00.2,530.0025,TargetDetection,1,,,,,,,,,,,,,,53,10,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,41:00.3,530.0497,TargetDetection,13,,,,,,,,,,,,,,53,14,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,41:00.2,529.981,TargetDetection,9,,,,,,,,,,,,,,53,16,1,7,1,FN,,,,,,,,,,-100,50
227,1,G,3/12/2020,41:00.2,530.0025,TargetDetection,8,,,,,,,,,,,,,,53,12,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,41:00.2,529.981,TargetDetection,16,,,,,,,,,,,,,,53,15,0,NA,0,FP,530.2789,0.2763784,,,,,,,,,
227,1,G,3/12/2020,41:00.2,529.981,TargetDetection,16,,,,,,,,,,,,,,53,15,0,NA,1,TN,533.9196,0.2968339,,,,,,,,50,50
227,1,G,3/12/2020,41:00.2,529.9617,TargetDetection,4,,,,,,,,,,,,,,53,3,1,8,1,TP,537.7399,7.69024,5.69024,,,,,,,100,100
227,1,G,3/12/2020,41:00.2,529.981,TargetDetection,14,,,,,,,,,,,,,,53,10,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,41:00.3,530.0708,TargetDetection,2,,,,,,,,,,,,,,53,11,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,41:00.3,530.0497,TargetDetection,11,,,,,,,,,,,,,,53,14,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,41:10.2,540.0078,TargetDetection,1,,,,,,,,,,,,,,54,11,1,5,1,TP,548.0555,7.542519,2.542519,,,,,,,100,100
227,1,G,3/12/2020,41:10.2,540.0078,TargetDetection,16,,,,,,,,,,,,,,54,14,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,41:10.3,540.054,TargetDetection,3,,,,,,,,,,,,,,54,5,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,41:20.3,550.0867,TargetDetection,2,,,,,,,,,,,,,,55,9,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,41:20.3,550.0659,TargetDetection,13,,,,,,,,,,,,,,55,11,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,41:20.2,549.9991,TargetDetection,12,,,,,,,,,,,,,,55,3,1,6,1,TP,559.2803,8.271247,4.271247,,,,,,,100,100
227,1,G,3/12/2020,41:20.2,549.9991,TargetDetection,5,,,,,,,,,,,,,,55,4,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,41:36.2,566.0051,ChatMessage,,566.0051,HQ,1,[9:26] HQ: Status update for the fuel level for UAV 12 - Respond (Good/Bad),Good,,,,,,,,,,,,,,,,,,,,,,,,,
227,1,G,3/12/2020,41:39.9,569.6984,ChatMessage,,569.6984,user,,[9:29] You: Good,,1,3.693298,,,,,,,,,,,,,,,,,,,,,,30,30
227,1,G,3/12/2020,41:20.3,550.0659,Reroute,15,,,,,,,,,,,,,,,,,,,,,,,550,550.0659,556.7634,1,1,6.69751,30,30
227,1,G,3/12/2020,41:30.3,560.0663,TargetDetection,9,,,,,,,,,,,,,,56,12,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,41:30.3,560.0663,TargetDetection,11,,,,,,,,,,,,,,56,15,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,41:30.2,560.0191,TargetDetection,14,,,,,,,,,,,,,,56,9,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,41:30.3,560.0191,TargetDetection,6,,,,,,,,,,,,,,56,3,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,41:30.3,560.0663,TargetDetection,3,,,,,,,,,,,,,,56,5,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,41:40.3,570.0719,TargetDetection,7,,,,,,,,,,,,,,57,4,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,41:40.3,570.0719,TargetDetection,4,,,,,,,,,,,,,,57,3,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,41:40.3,570.0719,TargetDetection,14,,,,,,,,,,,,,,57,10,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,41:40.2,570.0048,TargetDetection,5,,,,,,,,,,,,,,57,7,1,7,1,TP,577.428,6.417366,3.417366,,,,,,,100,100
227,1,G,3/12/2020,41:40.3,570.0719,TargetDetection,9,,,,,,,,,,,,,,57,16,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,41:40.3,570.0719,TargetDetection,12,,,,,,,,,,,,,,57,2,1,6,1,TP,578.8152,8.295576,4.295576,,,,,,,100,100
227,1,G,3/12/2020,41:40.3,570.0719,TargetDetection,6,,,,,,,,,,,,,,57,6,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,41:50.2,579.9719,TargetDetection,1,,,,,,,,,,,,,,58,9,1,5,1,TP,587.0646,6.560491,1.560491,,,,,,,100,100
227,1,G,3/12/2020,41:50.3,580.0596,TargetDetection,6,,,,,,,,,,,,,,58,10,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,41:50.2,580.0118,TargetDetection,4,,,,,,,,,,,,,,58,2,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,41:50.2,580.0118,TargetDetection,8,,,,,,,,,,,,,,58,8,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,41:50.2,580.0118,TargetDetection,5,,,,,,,,,,,,,,58,11,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,41:50.2,580.0118,TargetDetection,16,,,,,,,,,,,,,,58,16,1,8,1,TP,589.8763,10.87354,8.873541,,,,,,,100,100
227,1,G,3/12/2020,41:50.2,580.0118,TargetDetection,13,,,,,,,,,,,,,,58,15,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,41:50.2,580.0118,TargetDetection,11,,,,,,,,,,,,,,58,2,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,41:50.2,580.0118,TargetDetection,14,,,,,,,,,,,,,,58,5,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,41:50.2,579.9719,TargetDetection,2,,,,,,,,,,,,,,58,10,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,42:00.3,590.0501,TargetDetection,7,,,,,,,,,,,,,,59,2,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,42:00.3,590.0501,TargetDetection,13,,,,,,,,,,,,,,59,11,1,5,1,TP,599.616,9.001214,4.001214,,,,,,,100,100
227,1,G,3/12/2020,42:00.3,590.0731,TargetDetection,9,,,,,,,,,,,,,,59,9,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,42:00.3,590.0731,TargetDetection,12,,,,,,,,,,,,,,59,16,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,42:00.2,590.002,TargetDetection,5,,,,,,,,,,,,,,59,15,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,42:00.2,589.981,TargetDetection,1,,,,,,,,,,,,,,59,5,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,42:00.2,590.002,TargetDetection,4,,,,,,,,,,,,,,59,3,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,42:00.2,590.002,TargetDetection,8,,,,,,,,,,,,,,59,7,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,41:50.3,580.0596,Reroute,10,,,,,,,,,,,,,,,,,,,,,,,580,580.0596,584.2794,1,1,4.219788,30,30
227,1,G,3/12/2020,42:00.2,590.002,TargetDetection,16,,,,,,,,,,,,,,59,12,0,NA,1,TN,,,,,,,,,,50,50
