Participant Number,Workload,Eyetracker,Event Type,Start time (s),Duration,Amplitude (degrees),X,Y,AOI,Duration (ms),Peak Velocity (degrees/second)
21,Gradual,FOVIO,Fixation,188.83299999998204,,N/A,2058.02832,542.351929,AOI 3: Video Feeds,216.66709999999998,N/A
21,Gradual,FOVIO,Fixation,189.17499999998188,,N/A,1714.951782,513.97113,AOI 3: Video Feeds,100.00019999999999,N/A
21,Gradual,FOVIO,Fixation,189.34199999998185,,N/A,1884.273804,329.3461,AOI 3: Video Feeds,233.3338,N/A
21,Gradual,FOVIO,Fixation,189.58399999998176,,N/A,1978.53418,289.231903,AOI 3: Video Feeds,150.00029999999998,N/A
21,Gradual,FOVIO,Fixation,189.74699999998168,,N/A,2078.495361,260.737915,AOI 3: Video Feeds,166.66699999999997,N/A
21,Gradual,FOVIO,Fixation,189.97499999998158,,N/A,1672.297363,403.500702,AOI 3: Video Feeds,116.6669,N/A
21,Gradual,FOVIO,Fixation,190.2039999999815,,N/A,1306.144531,631.490784,AOI 3: Video Feeds,150.00029999999998,N/A
21,Gradual,FOVIO,Fixation,190.36699999998143,,N/A,1237.03894,708.017883,AOI 3: Video Feeds,233.3338,N/A
21,Gradual,FOVIO,Fixation,190.6609999999813,,N/A,1501.0720210000004,585.089294,AOI 3: Video Feeds,83.33349999999999,N/A
21,Gradual,FOVIO,Fixation,190.88999999998123,,N/A,2335.3396,640.7011719999998,AOI 3: Video Feeds,83.33349999999999,N/A
21,Gradual,FOVIO,Fixation,190.98799999998118,,N/A,2438.05249,635.065918,AOI 3: Video Feeds,200.00039999999998,N/A
21,Gradual,FOVIO,Fixation,191.31399999998104,,N/A,1778.5914309999996,465.03891,AOI 3: Video Feeds,83.33349999999999,N/A
21,Gradual,FOVIO,Fixation,191.411999999981,,N/A,1680.8929440000004,422.486115,AOI 3: Video Feeds,83.33349999999999,N/A
21,Gradual,FOVIO,Fixation,191.50999999998098,,N/A,1794.130005,388.058289,AOI 3: Video Feeds,133.3336,N/A
21,Gradual,FOVIO,Fixation,191.65699999998088,,N/A,1897.118774,401.344086,AOI 3: Video Feeds,100.00019999999999,N/A
21,Gradual,FOVIO,Fixation,191.99999999998082,,N/A,1771.2948,1097.77063,AOI 4: Fuel Leak Bars,100.00019999999999,N/A
21,Gradual,FOVIO,Fixation,192.11399999998073,,N/A,1749.94397,1201.313477,AOI 5: Chat Message Panel,933.3352,N/A
21,Gradual,FOVIO,Fixation,193.10999999998032,,N/A,805.367004,819.762329,AOI 1: Map,233.3338,N/A
21,Gradual,FOVIO,Fixation,193.51799999998013,,N/A,1568.117554,742.1738280000002,AOI 3: Video Feeds,100.00019999999999,N/A
21,Gradual,FOVIO,Fixation,193.71399999998008,,N/A,1769.374023,1142.194946,AOI 4: Fuel Leak Bars,583.3344999999999,N/A
21,Gradual,FOVIO,Fixation,194.3019999999798,,N/A,1790.209961,1034.829346,AOI 4: Fuel Leak Bars,83.33349999999999,N/A
21,Gradual,FOVIO,Fixation,194.41599999997973,,N/A,1845.744629,884.4193730000002,AOI 4: Fuel Leak Bars,83.33349999999999,N/A
21,Gradual,FOVIO,Fixation,194.51399999997972,,N/A,1882.889648,779.196106,AOI 3: Video Feeds,133.3336,N/A
21,Gradual,FOVIO,Fixation,194.67899999997962,,N/A,1762.4865719999998,691.698486,AOI 3: Video Feeds,83.33349999999999,N/A
21,Gradual,FOVIO,Fixation,194.77499999997963,,N/A,1664.792603,668.106018,AOI 3: Video Feeds,100.00019999999999,N/A
21,Gradual,FOVIO,Fixation,194.93799999997958,,N/A,1646.810181,459.618011,AOI 3: Video Feeds,83.33349999999999,N/A
21,Gradual,FOVIO,Fixation,195.1499999999795,,N/A,1919.67041,310.430206,AOI 3: Video Feeds,183.3337,N/A
21,Gradual,FOVIO,Fixation,195.3949999999794,,N/A,1949.023193,501.553314,AOI 3: Video Feeds,83.33349999999999,N/A
21,Gradual,FOVIO,Fixation,195.65699999997932,,N/A,1879.290771,778.68573,AOI 3: Video Feeds,233.3338,N/A
21,Gradual,FOVIO,Fixation,196.03199999997912,,N/A,676.553894,697.695923,AOI 1: Map,316.66729999999995,N/A
21,Gradual,FOVIO,Fixation,196.439999999979,,N/A,1672.929077,596.1132809999998,AOI 3: Video Feeds,183.3337,N/A
21,Gradual,FOVIO,Fixation,196.6359999999789,,N/A,1775.914185,599.051208,AOI 3: Video Feeds,100.00019999999999,N/A
21,Gradual,FOVIO,Fixation,196.74999999997885,,N/A,1890.556152,587.530212,AOI 3: Video Feeds,616.6678999999999,N/A
21,Gradual,FOVIO,Fixation,197.37099999997864,,N/A,1987.330811,612.8184809999998,AOI 3: Video Feeds,800.0015999999999,N/A
21,Gradual,FOVIO,Fixation,198.17099999997836,,N/A,2077.145508,557.099609,AOI 3: Video Feeds,250.0005,N/A
21,Gradual,FOVIO,Fixation,198.48099999997817,,N/A,2059.878174,305.3638,AOI 3: Video Feeds,166.66699999999997,N/A
21,Gradual,FOVIO,Fixation,198.72599999997811,,N/A,1875.202759,791.8729860000002,AOI 3: Video Feeds,333.33399999999995,N/A
21,Gradual,FOVIO,Fixation,199.10099999997792,,N/A,1756.221436,871.9818730000002,AOI 4: Fuel Leak Bars,83.33349999999999,N/A
21,Gradual,FOVIO,Fixation,199.20199999997791,,N/A,1642.714844,869.716797,AOI 4: Fuel Leak Bars,416.66749999999996,N/A
21,Gradual,FOVIO,Fixation,199.62399999997768,,N/A,1718.432007,793.790527,AOI 3: Video Feeds,700.0014,N/A
21,Gradual,FOVIO,Fixation,200.32599999997743,,N/A,1801.557251,738.0925900000002,AOI 3: Video Feeds,83.33349999999999,N/A
21,Gradual,FOVIO,Fixation,200.4239999999773,,N/A,1900.016357,683.89801,AOI 3: Video Feeds,516.6677,N/A
21,Gradual,FOVIO,Fixation,200.94599999997715,,N/A,1872.011597,788.713684,AOI 3: Video Feeds,300.00059999999996,N/A
21,Gradual,FOVIO,Fixation,201.255999999977,,N/A,1865.133789,683.887878,AOI 3: Video Feeds,333.33399999999995,N/A
21,Gradual,FOVIO,Fixation,201.67999999997684,,N/A,1894.562988,585.696899,AOI 3: Video Feeds,133.3336,N/A
21,Gradual,FOVIO,Fixation,201.8279999999768,,N/A,1925.663574,489.3550110000001,AOI 3: Video Feeds,100.00019999999999,N/A
21,Gradual,FOVIO,Fixation,201.94199999997682,,N/A,1942.848755,370.52359,AOI 3: Video Feeds,183.3337,N/A
21,Gradual,FOVIO,Fixation,202.1379999999767,,N/A,1970.223145,272.618988,AOI 3: Video Feeds,800.0015999999999,N/A
21,Gradual,FOVIO,Fixation,202.96999999997638,,N/A,1790.1040039999998,468.605408,AOI 3: Video Feeds,116.6669,N/A
21,Gradual,FOVIO,Fixation,203.14999999997627,,N/A,1615.121094,539.986816,AOI 3: Video Feeds,83.33349999999999,N/A
21,Gradual,FOVIO,Fixation,203.39499999997616,,N/A,1284.853394,260.7164,AOI 3: Video Feeds,116.6669,N/A
21,Gradual,FOVIO,Fixation,203.52499999997607,,N/A,1204.28894,190.869003,AOI 3: Video Feeds,100.00019999999999,N/A
21,Gradual,FOVIO,Fixation,203.704999999976,,N/A,1324.792114,528.175171,AOI 3: Video Feeds,83.33349999999999,N/A
21,Gradual,FOVIO,Fixation,203.88399999997597,,N/A,751.35498,677.3944700000002,AOI 1: Map,150.00029999999998,N/A
21,Gradual,FOVIO,Fixation,204.21099999997585,,N/A,1624.2709960000002,1261.083252,AOI 5: Chat Message Panel,183.3337,N/A
21,Gradual,FOVIO,Fixation,204.5699999999757,,N/A,1806.397461,593.492981,AOI 3: Video Feeds,166.66699999999997,N/A
21,Gradual,FOVIO,Fixation,204.7499999999757,,N/A,1819.58606,492.572388,AOI 3: Video Feeds,83.33349999999999,N/A
21,Gradual,FOVIO,Fixation,204.84799999997563,,N/A,1881.978027,401.639008,AOI 3: Video Feeds,100.00019999999999,N/A
21,Gradual,FOVIO,Fixation,204.99399999997559,,N/A,1663.215942,605.7604980000001,AOI 3: Video Feeds,200.00039999999998,N/A
21,Gradual,FOVIO,Fixation,205.20699999997552,,N/A,1605.71228,688.889709,AOI 3: Video Feeds,150.00029999999998,N/A
21,Gradual,FOVIO,Fixation,205.55099999997535,,N/A,737.265625,568.134399,AOI 1: Map,233.3338,N/A
21,Gradual,FOVIO,Fixation,205.84499999997524,,N/A,1156.432983,614.5371700000002,AOI 3: Video Feeds,116.6669,N/A
21,Gradual,FOVIO,Fixation,205.9739999999752,,N/A,1262.252197,613.771912,AOI 3: Video Feeds,100.00019999999999,N/A
21,Gradual,FOVIO,Fixation,206.08799999997512,,N/A,1369.555786,609.7149049999998,AOI 3: Video Feeds,100.00019999999999,N/A
21,Gradual,FOVIO,Fixation,206.20299999997508,,N/A,1467.7282710000004,635.148071,AOI 3: Video Feeds,116.6669,N/A
21,Gradual,FOVIO,Fixation,206.38199999997502,,N/A,1719.113159,479.98111,AOI 3: Video Feeds,83.33349999999999,N/A
21,Gradual,FOVIO,Fixation,206.47999999997498,,N/A,1810.963257,428.892914,AOI 3: Video Feeds,100.00019999999999,N/A
21,Gradual,FOVIO,Fixation,206.5939999999749,,N/A,1878.879639,346.135498,AOI 3: Video Feeds,116.6669,N/A
21,Gradual,FOVIO,Fixation,206.78999999997487,,N/A,1341.406616,138.025299,AOI 3: Video Feeds,266.6672,N/A
21,Gradual,FOVIO,Fixation,207.06799999997472,,N/A,1237.853027,121.268997,AOI 3: Video Feeds,133.3336,N/A
21,Gradual,FOVIO,Fixation,207.24999999997468,,N/A,1216.387451,301.976715,AOI 3: Video Feeds,100.00019999999999,N/A
21,Gradual,FOVIO,Fixation,207.36199999997464,,N/A,1227.888184,405.719391,AOI 3: Video Feeds,383.3341,N/A
21,Gradual,FOVIO,Fixation,207.9329999999744,,N/A,1845.7315670000007,446.187988,AOI 3: Video Feeds,116.6669,N/A
21,Gradual,FOVIO,Fixation,208.06399999997436,,N/A,1921.42334,376.06781,AOI 3: Video Feeds,300.00059999999996,N/A
21,Gradual,FOVIO,Fixation,208.42299999997417,,N/A,1575.732178,633.583618,AOI 3: Video Feeds,200.00039999999998,N/A
21,Gradual,FOVIO,Fixation,208.66799999997409,,N/A,1797.718628,386.117004,AOI 3: Video Feeds,300.00059999999996,N/A
21,Gradual,FOVIO,Fixation,208.97799999997397,,N/A,1895.869141,361.187103,AOI 3: Video Feeds,400.00079999999997,N/A
21,Gradual,FOVIO,Fixation,209.4509999999737,,N/A,1423.717651,290.692413,AOI 3: Video Feeds,116.6669,N/A
21,Gradual,FOVIO,Fixation,209.58199999997368,,N/A,1317.196167,268.519592,AOI 3: Video Feeds,216.66709999999998,N/A
21,Gradual,FOVIO,Fixation,209.8099999999736,,N/A,1254.126831,186.262207,AOI 3: Video Feeds,83.33349999999999,N/A
21,Gradual,FOVIO,Fixation,209.90799999997355,,N/A,1253.429077,310.609985,AOI 3: Video Feeds,216.66709999999998,N/A
21,Gradual,FOVIO,Fixation,210.13699999997345,,N/A,1263.77771,206.138596,AOI 3: Video Feeds,250.0005,N/A
21,Gradual,FOVIO,Fixation,210.3979999999733,,N/A,1337.772949,112.626099,AOI 3: Video Feeds,83.33349999999999,N/A
21,Gradual,FOVIO,Fixation,210.4959999999733,,N/A,1403.801147,27.4774,AOI 3: Video Feeds,283.33389999999997,N/A
21,Gradual,FOVIO,Fixation,211.0179999999731,,N/A,1383.642944,250.712204,AOI 3: Video Feeds,100.00019999999999,N/A
21,Gradual,FOVIO,Fixation,211.13299999997304,,N/A,1354.172241,346.787109,AOI 3: Video Feeds,250.0005,N/A
21,Gradual,FOVIO,Fixation,211.54099999997288,,N/A,1875.634033,379.487396,AOI 3: Video Feeds,83.33349999999999,N/A
21,Gradual,FOVIO,Fixation,211.63899999997284,,N/A,1977.715576,364.864502,AOI 3: Video Feeds,116.6669,N/A
21,Gradual,FOVIO,Fixation,211.83499999997275,,N/A,1674.35144,719.061279,AOI 3: Video Feeds,233.3338,N/A
21,Gradual,FOVIO,Fixation,212.1449999999727,,N/A,1464.301025,823.95752,AOI 4: Fuel Leak Bars,83.33349999999999,N/A
21,Gradual,FOVIO,Fixation,212.2429999999726,,N/A,1363.943481,857.412598,AOI 4: Fuel Leak Bars,150.00029999999998,N/A
21,Gradual,FOVIO,Fixation,212.40599999997258,,N/A,1464.18457,830.331787,AOI 4: Fuel Leak Bars,283.33389999999997,N/A
21,Gradual,FOVIO,Fixation,212.7819999999724,,N/A,1514.11145,1271.027344,AOI 5: Chat Message Panel,100.00019999999999,N/A
21,Gradual,FOVIO,Fixation,212.89599999997242,,N/A,1533.053955,1383.619751,AOI 5: Chat Message Panel,83.33349999999999,N/A
21,Gradual,FOVIO,Fixation,212.99399999997237,,N/A,1623.261841,1435.1365970000004,AOI 5: Chat Message Panel,166.66699999999997,N/A
21,Gradual,FOVIO,Fixation,213.17299999997226,,N/A,1722.10498,1461.2873539999996,AOI 5: Chat Message Panel,250.0005,N/A
21,Gradual,FOVIO,Fixation,213.43499999997215,,N/A,1828.033447,1472.345093,AOI 5: Chat Message Panel,683.3347,N/A
21,Gradual,FOVIO,Fixation,214.36499999997181,,N/A,761.954773,828.691711,AOI 1: Map,183.3337,N/A
21,Gradual,FOVIO,Fixation,214.62599999997173,,N/A,1344.032227,1399.345337,AOI 5: Chat Message Panel,216.66709999999998,N/A
21,Gradual,FOVIO,Fixation,214.93599999997159,,N/A,1537.716309,751.569702,AOI 3: Video Feeds,216.66709999999998,N/A
21,Gradual,FOVIO,Fixation,215.21399999997143,,N/A,1842.227783,709.520203,AOI 3: Video Feeds,116.6669,N/A
21,Gradual,FOVIO,Fixation,215.4429999999714,,N/A,1635.524658,382.577393,AOI 3: Video Feeds,316.66729999999995,N/A
21,Gradual,FOVIO,Fixation,215.98099999997112,,N/A,829.75647,375.272003,AOI 1: Map,83.33349999999999,N/A
21,Gradual,FOVIO,Fixation,216.22599999997104,,N/A,1440.210449,340.6773990000001,AOI 3: Video Feeds,83.33349999999999,N/A
21,Gradual,FOVIO,Fixation,216.32399999997102,,N/A,1501.520752,420.061096,AOI 3: Video Feeds,216.66709999999998,N/A
21,Gradual,FOVIO,Fixation,216.6179999999709,,N/A,1807.526367,513.940613,AOI 3: Video Feeds,83.33349999999999,N/A
21,Gradual,FOVIO,Fixation,216.7979999999708,,N/A,2106.09668,486.523193,AOI 3: Video Feeds,83.33349999999999,N/A
21,Gradual,FOVIO,Fixation,216.89599999997074,,N/A,2192.657959,435.71908600000006,AOI 3: Video Feeds,150.00029999999998,N/A
21,Gradual,FOVIO,Fixation,217.0589999999707,,N/A,2253.077637000001,350.551086,AOI 3: Video Feeds,433.33419999999995,N/A
21,Gradual,FOVIO,Fixation,217.58099999997052,,N/A,1784.916016,129.173904,AOI 3: Video Feeds,83.33349999999999,N/A
21,Gradual,FOVIO,Fixation,217.67899999997044,,N/A,1681.961426,94.986504,AOI 3: Video Feeds,150.00029999999998,N/A
21,Gradual,FOVIO,Fixation,217.90799999997037,,N/A,1246.795288,721.82373,AOI 3: Video Feeds,266.6672,N/A
21,Gradual,FOVIO,Fixation,218.33199999997018,,N/A,795.019897,804.410522,AOI 1: Map,100.00019999999999,N/A
21,Gradual,FOVIO,Fixation,218.44599999997016,,N/A,692.0010990000002,812.9544070000002,AOI 1: Map,333.33399999999995,N/A
21,Gradual,FOVIO,Fixation,218.85499999997,,N/A,1151.35498,810.588684,AOI 3: Video Feeds,150.00029999999998,N/A
21,Gradual,FOVIO,Fixation,219.0179999999699,,N/A,1247.766357,777.163879,AOI 3: Video Feeds,183.3337,N/A
21,Gradual,FOVIO,Fixation,219.32899999996974,,N/A,1864.837769,590.905212,AOI 3: Video Feeds,400.00079999999997,N/A
21,Gradual,FOVIO,Fixation,219.81799999996957,,N/A,2215.002197,373.93219,AOI 3: Video Feeds,83.33349999999999,N/A
21,Gradual,FOVIO,Fixation,219.91599999996947,,N/A,2292.409424,307.269714,AOI 3: Video Feeds,283.33389999999997,N/A
21,Gradual,FOVIO,Fixation,220.27499999996937,,N/A,1731.320435,284.898712,AOI 3: Video Feeds,150.00029999999998,N/A
21,Gradual,FOVIO,Fixation,220.43899999996933,,N/A,1624.395752,308.662201,AOI 3: Video Feeds,200.00039999999998,N/A
21,Gradual,FOVIO,Fixation,220.64999999996917,,N/A,1730.300049,279.200714,AOI 3: Video Feeds,400.00079999999997,N/A
21,Gradual,FOVIO,Fixation,221.0579999999691,,N/A,1684.166382,186.687607,AOI 3: Video Feeds,166.66699999999997,N/A
21,Gradual,FOVIO,Fixation,221.3849999999689,,N/A,1209.58374,717.453613,AOI 3: Video Feeds,433.33419999999995,N/A
21,Gradual,FOVIO,Fixation,221.8259999999688,,N/A,1291.858643,779.608887,AOI 3: Video Feeds,350.0007,N/A
21,Gradual,FOVIO,Fixation,222.28299999996858,,N/A,2221.553223,524.762024,AOI 3: Video Feeds,183.3337,N/A
21,Gradual,FOVIO,Fixation,222.52799999996844,,N/A,2134.867188,1084.692017,AOI 4: Fuel Leak Bars,100.00019999999999,N/A
21,Gradual,FOVIO,Fixation,222.64199999996842,,N/A,2135.560059,1187.294434,AOI 5: Chat Message Panel,83.33349999999999,N/A
21,Gradual,FOVIO,Fixation,222.78899999996838,,N/A,1960.102783,1312.005127,AOI 5: Chat Message Panel,83.33349999999999,N/A
21,Gradual,FOVIO,Fixation,222.8869999999683,,N/A,1880.383179,1397.1247560000004,AOI 5: Chat Message Panel,150.00029999999998,N/A
21,Gradual,FOVIO,Fixation,223.04999999996826,,N/A,1810.723633,1483.4626460000004,AOI 5: Chat Message Panel,83.33349999999999,N/A
21,Gradual,FOVIO,Saccade,223.15199999996818,,2.1517491648519,N/A,N/A,N/A,0.14299999999997226,31.03266204644222
21,Gradual,FOVIO,Fixation,223.31099999996812,,N/A,729.0673830000002,780.769714,AOI 1: Map,300.00059999999996,N/A
21,Gradual,FOVIO,Fixation,223.702999999968,,N/A,1466.566895,566.8884889999998,AOI 3: Video Feeds,333.33399999999995,N/A
21,Gradual,FOVIO,Fixation,224.04599999996785,,N/A,1385.5998539999996,630.08667,AOI 3: Video Feeds,116.6669,N/A
21,Gradual,FOVIO,Fixation,224.22599999996777,,N/A,1719.823608,722.882507,AOI 3: Video Feeds,116.6669,N/A
21,Gradual,FOVIO,Fixation,224.35599999996768,,N/A,1821.204956,702.728577,AOI 3: Video Feeds,116.6669,N/A
21,Gradual,FOVIO,Fixation,224.60099999996757,,N/A,2090.672852,418.792908,AOI 3: Video Feeds,300.00059999999996,N/A
21,Gradual,FOVIO,Fixation,224.92799999996743,,N/A,1936.515259,381.655792,AOI 3: Video Feeds,133.3336,N/A
21,Gradual,FOVIO,Fixation,225.22099999996732,,N/A,1588.062866,541.7362059999998,AOI 3: Video Feeds,83.33349999999999,N/A
21,Gradual,FOVIO,Fixation,225.35199999996732,,N/A,1442.086182,610.655579,AOI 3: Video Feeds,83.33349999999999,N/A
21,Gradual,FOVIO,Fixation,225.44999999996722,,N/A,1328.034668,653.706726,AOI 3: Video Feeds,83.33349999999999,N/A
21,Gradual,FOVIO,Fixation,225.5479999999672,,N/A,1233.032593,686.551086,AOI 3: Video Feeds,83.33349999999999,N/A
21,Gradual,FOVIO,Fixation,225.6459999999672,,N/A,1341.040161,665.7363889999998,AOI 3: Video Feeds,250.0005,N/A
21,Gradual,FOVIO,Fixation,226.1029999999669,,N/A,1853.712402,800.6834719999998,AOI 3: Video Feeds,116.6669,N/A
21,Gradual,FOVIO,Fixation,226.2329999999669,,N/A,1953.972412,833.605408,AOI 4: Fuel Leak Bars,150.00029999999998,N/A
21,Gradual,FOVIO,Fixation,226.44599999996686,,N/A,2176.484131,867.945129,AOI 4: Fuel Leak Bars,83.33349999999999,N/A
21,Gradual,FOVIO,Fixation,226.54399999996681,,N/A,2285.937988,877.572083,AOI 4: Fuel Leak Bars,133.3336,N/A
21,Gradual,FOVIO,Fixation,226.82099999996674,,N/A,1808.275146,679.302673,AOI 3: Video Feeds,200.00039999999998,N/A
21,Gradual,FOVIO,Fixation,227.03299999996662,,N/A,1704.822998,645.225525,AOI 3: Video Feeds,83.33349999999999,N/A
21,Gradual,FOVIO,Fixation,227.27799999996654,,N/A,1361.218628,499.799805,AOI 3: Video Feeds,133.3336,N/A
21,Gradual,FOVIO,Fixation,227.42499999996647,,N/A,1277.528564,439.210297,AOI 3: Video Feeds,166.66699999999997,N/A
21,Gradual,FOVIO,Fixation,227.6049999999664,,N/A,1182.657715,396.469208,AOI 3: Video Feeds,100.00019999999999,N/A
21,Gradual,FOVIO,Fixation,227.7189999999664,,N/A,1061.997925,366.508209,AOI 3: Video Feeds,83.33349999999999,N/A
21,Gradual,FOVIO,Fixation,227.81699999996633,,N/A,956.448792,360.520203,AOI 1: Map,116.6669,N/A
21,Gradual,FOVIO,Fixation,227.94799999996624,,N/A,1042.662964,458.308289,AOI 3: Video Feeds,216.66709999999998,N/A
21,Gradual,FOVIO,Fixation,228.17999999996616,,N/A,1140.727539,438.45401,AOI 3: Video Feeds,133.3336,N/A
21,Gradual,FOVIO,Fixation,228.37199999996608,,N/A,1411.11145,646.052185,AOI 3: Video Feeds,116.6669,N/A
21,Gradual,FOVIO,Fixation,228.50299999996605,,N/A,1496.000854,716.3117070000002,AOI 3: Video Feeds,383.3341,N/A
21,Gradual,FOVIO,Fixation,229.02499999996581,,N/A,1913.068237,818.005676,AOI 4: Fuel Leak Bars,100.00019999999999,N/A
21,Gradual,FOVIO,Fixation,229.2539999999657,,N/A,2220.484863,850.2532960000002,AOI 4: Fuel Leak Bars,116.6669,N/A
21,Gradual,FOVIO,Fixation,229.38599999996572,,N/A,2324.321777,867.019287,AOI 4: Fuel Leak Bars,150.00029999999998,N/A
21,Gradual,FOVIO,Fixation,229.61299999996558,,N/A,2259.14209,252.527206,AOI 3: Video Feeds,233.3338,N/A
21,Gradual,FOVIO,Fixation,229.87399999996552,,N/A,2162.083496,166.712997,AOI 3: Video Feeds,83.33349999999999,N/A
21,Gradual,FOVIO,Fixation,229.97199999996548,,N/A,2058.732422,145.094101,AOI 3: Video Feeds,83.33349999999999,N/A
21,Gradual,FOVIO,Fixation,230.06999999996543,,N/A,2011.310059,234.711502,AOI 3: Video Feeds,833.3349999999999,N/A
21,Gradual,FOVIO,Fixation,230.9029999999651,,N/A,2069.292236,147.20550500000004,AOI 3: Video Feeds,166.66699999999997,N/A
21,Gradual,FOVIO,Fixation,231.21299999996498,,N/A,1379.294678,642.636902,AOI 3: Video Feeds,216.66709999999998,N/A
21,Gradual,FOVIO,Fixation,231.44099999996487,,N/A,1278.830566,674.197327,AOI 3: Video Feeds,133.3336,N/A
21,Gradual,FOVIO,Fixation,231.58799999996484,,N/A,1367.192993,615.347107,AOI 3: Video Feeds,500.001,N/A
21,Gradual,FOVIO,Fixation,232.25799999996448,,N/A,1956.94397,364.902893,AOI 3: Video Feeds,83.33349999999999,N/A
21,Gradual,FOVIO,Fixation,232.3549999999645,,N/A,2024.007568,287.461212,AOI 3: Video Feeds,350.0007,N/A
21,Gradual,FOVIO,Fixation,232.8449999999643,,N/A,1388.904785,1005.811829,AOI 4: Fuel Leak Bars,166.66699999999997,N/A
21,Gradual,FOVIO,Fixation,233.13899999996414,,N/A,787.124084,904.930115,AOI 1: Map,100.00019999999999,N/A
21,Gradual,FOVIO,Fixation,233.3839999999641,,N/A,1591.911011,1073.716431,AOI 4: Fuel Leak Bars,150.00029999999998,N/A
21,Gradual,FOVIO,Fixation,233.61599999996398,,N/A,1731.003418,812.389221,AOI 4: Fuel Leak Bars,150.00029999999998,N/A
21,Gradual,FOVIO,Fixation,233.85699999996388,,N/A,652.7197269999998,586.074402,AOI 1: Map,100.00019999999999,N/A
21,Gradual,FOVIO,Saccade,234.0039999999638,,2.623644189108234,N/A,N/A,N/A,0.1959999999999127,36.69473956444271
21,Gradual,FOVIO,Fixation,234.21699999996372,,N/A,1991.528564,753.773071,AOI 3: Video Feeds,116.6669,N/A
21,Gradual,FOVIO,Fixation,234.34699999996369,,N/A,2084.234863,714.661072,AOI 3: Video Feeds,133.3336,N/A
21,Gradual,FOVIO,Fixation,234.5429999999636,,N/A,2263.000488,640.7520139999998,AOI 3: Video Feeds,83.33349999999999,N/A
21,Gradual,FOVIO,Fixation,234.64099999996358,,N/A,2365.4375,627.981628,AOI 3: Video Feeds,200.00039999999998,N/A
21,Gradual,FOVIO,Fixation,234.98399999996343,,N/A,1984.743408,309.181213,AOI 3: Video Feeds,100.00019999999999,N/A
21,Gradual,FOVIO,Fixation,235.2299999999633,,N/A,1487.348267,206.151306,AOI 3: Video Feeds,100.00019999999999,N/A
21,Gradual,FOVIO,Fixation,235.34299999996327,,N/A,1385.156982,189.001099,AOI 3: Video Feeds,200.00039999999998,N/A
21,Gradual,FOVIO,Fixation,235.5549999999632,,N/A,1508.544312,172.114304,AOI 3: Video Feeds,350.0007,N/A
21,Gradual,FOVIO,Fixation,236.011999999963,,N/A,2243.718018,119.341301,AOI 3: Video Feeds,250.0005,N/A
21,Gradual,FOVIO,Fixation,236.33999999996288,,N/A,1712.451782,142.934402,AOI 3: Video Feeds,83.33349999999999,N/A
21,Gradual,FOVIO,Fixation,236.5179999999628,,N/A,1338.280151,655.244629,AOI 3: Video Feeds,200.00039999999998,N/A
21,Gradual,FOVIO,Fixation,236.8289999999626,,N/A,1588.861816,821.065186,AOI 4: Fuel Leak Bars,150.00029999999998,N/A
21,Gradual,FOVIO,Fixation,237.02399999996254,,N/A,1738.39978,829.9326169999998,AOI 4: Fuel Leak Bars,83.33349999999999,N/A
21,Gradual,FOVIO,Fixation,237.12199999996253,,N/A,1856.139648,834.4813230000002,AOI 4: Fuel Leak Bars,83.33349999999999,N/A
21,Gradual,FOVIO,Fixation,237.2689999999625,,N/A,2096.825928,652.993103,AOI 3: Video Feeds,183.3337,N/A
21,Gradual,FOVIO,Fixation,237.48099999996242,,N/A,1974.967163,754.954773,AOI 3: Video Feeds,133.3336,N/A
21,Gradual,FOVIO,Fixation,237.6289999999624,,N/A,1906.186646,828.386902,AOI 4: Fuel Leak Bars,316.66729999999995,N/A
21,Gradual,FOVIO,Fixation,238.0199999999622,,N/A,1743.883423,472.777588,AOI 3: Video Feeds,166.66699999999997,N/A
21,Gradual,FOVIO,Fixation,238.19999999996213,,N/A,1851.458618,459.92511,AOI 3: Video Feeds,166.66699999999997,N/A
21,Gradual,FOVIO,Fixation,238.37899999996205,,N/A,1937.952759,388.279205,AOI 3: Video Feeds,150.00029999999998,N/A
21,Gradual,FOVIO,Fixation,238.591999999962,,N/A,1425.401855,362.156708,AOI 3: Video Feeds,83.33349999999999,N/A
21,Gradual,FOVIO,Fixation,238.68999999996188,,N/A,1328.744995,390.986206,AOI 3: Video Feeds,283.33389999999997,N/A
21,Gradual,FOVIO,Fixation,238.98299999996175,,N/A,1230.594482,415.121307,AOI 3: Video Feeds,100.00019999999999,N/A
21,Gradual,FOVIO,Fixation,239.1629999999617,,N/A,1473.382935,220.123306,AOI 3: Video Feeds,116.6669,N/A
21,Gradual,FOVIO,Fixation,239.2939999999617,,N/A,1546.686157,149.303802,AOI 3: Video Feeds,300.00059999999996,N/A
21,Gradual,FOVIO,Fixation,239.6039999999616,,N/A,1648.235962,108.9198,AOI 3: Video Feeds,100.00019999999999,N/A
21,Gradual,FOVIO,Fixation,239.7179999999615,,N/A,1737.414795,55.5625,AOI 3: Video Feeds,250.0005,N/A
21,Gradual,FOVIO,Fixation,240.0449999999614,,N/A,1966.700562,442.395294,AOI 3: Video Feeds,100.00019999999999,N/A
21,Gradual,FOVIO,Fixation,240.1589999999613,,N/A,2022.426758,537.7332150000002,AOI 3: Video Feeds,233.3338,N/A
